season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2016,61396,박정준,넥센,WO,26,19.29,7,0,0,0,0,,4 2/3,8,0,6,1,3,10,10,3.0,0,0,0,0,29,108,0.381,2,0,0,1,0,1,0,0,0,0,4,0,0,0,6,5,1.2,0.421,15.4,23.1,5.79,11.57,0.5,0.517,0.476,0.993
2017,70839,신승현,LG,LG,1,0.0,3,0,0,0,0,,3 2/3,1,0,0,1,1,0,0,0.27,0,0,0,0,12,57,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,1.25,0.1,19.0,15.5,2.45,0.0,,0.167,0.1,0.267
2017,79825,여건욱,LG,LG,1,0.0,3,0,0,0,1,,3 1/3,4,0,3,0,3,0,0,2.1,0,0,0,0,17,69,0.286,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,0.17,0.364,23.0,20.7,8.1,8.1,1.0,0.412,0.429,0.841
2017,66138,허프,LG,LG,3,2.38,19,6,4,0,0,0.6,124 2/3,100,7,14,2,98,37,33,0.91,2,0,13,0,490,1893,0.215,20,2,4,4,0,2,0,17,5,1,3,0,0,7,146,126,1.16,0.255,99.6,15.2,7.07,1.01,7.0,0.239,0.311,0.55
2017,61891,임정우,LG,LG,4,2.7,17,0,0,0,1,,16 2/3,14,1,6,1,17,6,5,1.2,0,0,0,0,70,262,0.23,0,1,2,0,0,0,0,0,0,0,3,4,0,1,14,16,0.88,0.302,15.4,15.7,9.18,3.24,2.83,0.309,0.311,0.62
2017,76455,차우찬,LG,LG,5,3.43,28,10,7,0,0,0.588,175 2/3,171,20,38,7,157,75,67,1.19,0,0,16,0,732,2879,0.252,33,4,4,5,0,10,0,28,10,0,0,0,0,11,154,201,0.77,0.298,102.8,16.4,8.04,1.95,4.13,0.297,0.401,0.698
2017,66160,유재유,LG,LG,6,3.6,3,0,0,0,0,,5,6,0,4,0,1,2,2,2.0,0,0,0,0,25,100,0.286,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,0.56,0.3,33.3,20.0,1.8,7.2,0.25,0.4,0.333,0.733
2017,61329,윤지웅,LG,LG,7,3.86,34,1,1,1,3,0.5,35,39,4,10,4,22,20,15,1.4,0,0,0,0,154,553,0.287,6,0,2,2,3,1,0,3,1,0,9,3,1,1,43,34,1.26,0.313,16.3,15.8,5.66,2.57,2.2,0.349,0.419,0.768
2017,62698,소사,LG,LG,8,3.88,30,11,11,1,0,0.5,185 1/3,189,11,38,3,153,86,80,1.22,2,1,16,0,769,2863,0.264,36,9,6,6,0,3,0,29,11,0,3,1,1,17,172,208,0.83,0.319,95.4,15.4,7.43,1.85,4.03,0.301,0.385,0.686
2017,76650,진해수,LG,LG,9,3.93,75,3,3,1,24,0.5,52 2/3,52,6,15,2,48,23,23,1.27,0,0,0,4,221,864,0.267,11,2,4,5,2,1,0,0,0,3,5,33,1,3,55,45,1.22,0.315,11.5,16.4,8.2,2.56,3.2,0.318,0.436,0.754
2017,62146,최성훈,LG,LG,10,4.09,32,0,0,1,3,,22,25,2,11,4,16,12,10,1.64,0,0,0,0,108,425,0.272,6,0,1,0,1,1,0,0,0,0,8,3,0,1,36,15,2.4,0.311,13.3,19.3,6.55,4.5,1.45,0.374,0.402,0.776
2017,67119,고우석,LG,LG,11,4.5,25,0,0,0,1,,26,30,2,11,2,23,13,13,1.58,0,0,0,0,118,464,0.291,4,1,0,2,0,3,0,0,0,0,15,0,0,3,19,33,0.58,0.35,18.6,17.8,7.96,3.81,2.09,0.364,0.408,0.772
2017,67143,손주영,LG,LG,11,4.5,5,0,0,0,0,,6,6,0,1,1,5,3,3,1.17,0,0,0,0,26,118,0.261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.86,0.316,23.6,19.7,7.5,1.5,5.0,0.308,0.261,0.569
2017,61101,임찬규,LG,LG,13,4.63,27,6,10,0,0,0.375,124 1/3,133,12,45,24,113,70,64,1.43,0,0,5,0,560,2130,0.277,28,0,5,6,1,8,0,26,6,0,1,0,0,10,135,105,1.29,0.335,78.9,17.1,8.18,3.26,2.51,0.364,0.41,0.774
2017,71118,이동현,LG,LG,14,4.8,45,3,6,7,5,0.333,50 2/3,52,4,10,3,39,30,27,1.22,0,0,0,4,211,803,0.278,11,0,9,2,7,7,0,0,0,3,15,18,2,4,55,43,1.28,0.329,17.8,15.8,6.93,1.78,3.9,0.322,0.401,0.723
2017,60181,김지용,LG,LG,15,5.09,53,4,3,3,8,0.571,53,59,13,14,2,39,33,30,1.38,0,0,0,3,235,911,0.278,10,2,3,4,1,2,1,0,0,4,15,16,1,2,46,72,0.64,0.28,17.2,17.2,6.62,2.38,2.79,0.323,0.528,0.851
2017,60140,신정락,LG,LG,16,5.34,63,3,5,10,12,0.375,59,61,4,24,10,58,42,35,1.44,0,0,0,3,265,1048,0.271,8,2,2,4,3,5,0,0,0,3,21,26,1,8,57,53,1.08,0.341,16.6,17.8,8.85,3.66,2.42,0.361,0.378,0.739
2017,63111,류제국,LG,LG,17,5.35,25,8,6,0,0,0.571,131 1/3,140,10,55,19,107,87,78,1.48,0,0,7,0,591,2303,0.274,32,2,3,3,0,15,0,25,8,0,0,0,0,14,147,120,1.23,0.327,92.1,17.5,7.33,3.77,1.95,0.364,0.403,0.767
2017,66145,김대현,LG,LG,18,5.36,26,5,7,0,0,0.417,94,95,13,32,6,49,59,56,1.35,0,0,5,0,397,1451,0.27,19,3,5,2,3,12,0,16,5,0,6,0,0,12,111,99,1.12,0.281,55.8,15.4,4.69,3.06,1.53,0.339,0.452,0.791
2017,79140,최동환,LG,LG,19,5.68,35,1,2,1,5,0.333,38,39,9,15,5,31,26,24,1.42,0,0,0,2,171,643,0.262,7,0,1,1,0,3,1,0,0,1,9,6,0,1,31,49,0.63,0.273,18.4,16.9,7.34,3.55,2.07,0.347,0.49,0.837
2017,78148,정찬헌,LG,LG,20,5.84,61,8,7,7,3,0.533,61 2/3,75,5,25,4,57,43,40,1.62,0,0,0,2,280,1064,0.311,14,1,6,4,8,7,0,0,0,8,27,16,1,7,59,54,1.09,0.383,17.4,17.3,8.32,3.65,2.28,0.38,0.44,0.82
2017,76757,유원상,LG,LG,21,6.14,6,0,0,0,0,,7 1/3,8,0,4,2,1,6,5,1.64,0,0,0,0,36,132,0.286,0,0,0,2,1,1,0,0,0,0,0,0,0,1,7,14,0.5,0.276,22.0,18.0,1.23,4.91,0.25,0.389,0.286,0.675
2017,60105,배민관,LG,LG,22,9.82,4,0,0,0,0,,3 2/3,6,1,4,0,2,4,4,2.73,0,0,0,0,19,75,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,6.0,0.417,18.8,20.5,4.91,9.82,0.5,0.526,0.667,1.193
2017,60757,김경태,한화,HH,1,1.42,19,1,0,0,6,1.0,12 2/3,12,0,9,2,17,3,2,1.66,0,0,0,0,58,264,0.261,1,0,1,0,0,3,0,0,0,1,0,5,0,1,12,5,2.4,0.414,13.9,20.8,12.08,6.39,1.89,0.404,0.283,0.687
2017,74857,정우람,한화,HH,2,2.75,56,6,4,26,0,0.6,59,47,5,19,4,78,20,18,1.12,0,0,0,5,247,1028,0.214,10,0,3,1,2,5,0,0,0,6,46,31,4,1,33,63,0.52,0.304,18.4,17.4,11.9,2.9,4.11,0.287,0.327,0.614
2017,74748,정재원,한화,HH,3,3.43,14,0,2,0,1,0.0,21,23,0,11,5,9,12,8,1.62,0,0,0,1,99,377,0.284,4,0,1,1,0,2,0,0,0,0,1,2,0,3,28,22,1.27,0.315,26.9,18.0,3.86,4.71,0.82,0.398,0.333,0.731
2017,67748,오간도,한화,HH,4,3.93,19,10,5,0,0,0.667,110,115,8,30,11,74,53,48,1.32,0,0,10,0,475,1828,0.27,14,0,5,3,0,6,1,19,10,0,0,0,0,14,140,100,1.4,0.308,96.2,16.6,6.05,2.45,2.47,0.332,0.359,0.691
2017,99737,박정진,한화,HH,5,3.94,55,3,2,1,7,0.6,48,38,6,24,3,51,28,21,1.29,0,0,0,0,205,858,0.222,6,0,4,3,0,3,0,0,0,3,8,11,0,4,33,52,0.63,0.274,15.6,17.9,9.56,4.5,2.13,0.323,0.363,0.686
2017,67703,박상원,한화,HH,6,4.15,18,0,0,0,1,,21 2/3,19,3,7,0,13,10,10,1.2,0,0,0,0,87,317,0.241,2,0,1,0,0,2,0,0,0,0,11,2,0,4,21,26,0.81,0.254,17.6,14.6,5.4,2.91,1.86,0.302,0.38,0.682
2017,77452,이동걸,한화,HH,7,4.17,24,0,0,1,2,,36 2/3,36,5,5,3,22,18,17,1.12,0,0,0,0,146,529,0.261,8,1,0,0,0,1,0,0,0,0,10,3,0,6,44,36,1.22,0.279,22.0,14.4,5.4,1.23,4.4,0.301,0.442,0.743
2017,67742,비야누에바,한화,HH,8,4.18,20,5,7,0,0,0.417,112,108,12,23,5,68,58,52,1.17,0,0,13,0,461,1732,0.256,23,1,4,7,0,5,0,20,5,0,0,0,0,10,114,139,0.82,0.275,86.6,15.5,5.46,1.85,2.96,0.298,0.4,0.698
2017,99314,송신영,한화,HH,9,4.26,5,0,0,0,0,,6 1/3,6,0,0,2,6,3,3,0.95,0,0,0,0,26,107,0.25,1,0,0,0,0,0,0,0,0,0,4,0,0,1,6,6,1.0,0.333,21.4,16.9,8.53,0.0,,0.308,0.292,0.6
2017,64759,서균,한화,HH,10,4.4,14,0,0,0,0,,14 1/3,17,2,3,3,10,7,7,1.4,0,0,0,0,64,250,0.298,4,0,1,0,0,1,0,0,0,0,6,0,0,2,22,8,2.75,0.333,17.9,17.4,6.28,1.88,3.33,0.365,0.474,0.839
2017,66741,김재영,한화,HH,11,4.54,20,5,7,0,0,0.417,85 1/3,101,9,19,12,51,51,43,1.41,0,0,7,1,370,1449,0.31,16,0,6,7,0,3,0,15,5,0,0,1,0,13,108,73,1.48,0.337,72.5,17.0,5.38,2.0,2.68,0.363,0.442,0.805
2017,74167,심수창,한화,HH,12,4.74,48,3,1,2,2,0.75,57,71,8,22,2,54,32,30,1.63,0,0,0,2,260,999,0.307,13,3,4,1,1,4,0,0,0,3,15,10,0,3,45,62,0.73,0.371,20.8,17.5,8.53,3.47,2.45,0.371,0.494,0.865
2017,70425,배영수,한화,HH,13,5.06,25,7,8,0,0,0.467,128,155,17,29,13,86,82,72,1.44,1,0,10,0,575,2149,0.298,29,2,9,3,0,2,2,25,7,0,1,0,0,9,156,127,1.23,0.328,86.0,16.8,6.05,2.04,2.97,0.348,0.459,0.807
2017,73750,윤규진,한화,HH,14,5.22,36,8,7,0,2,0.533,119,138,19,44,4,93,71,69,1.53,0,0,6,0,526,2018,0.297,20,2,3,11,0,5,0,18,5,3,3,2,0,15,104,140,0.74,0.328,56.1,17.0,7.03,3.33,2.11,0.356,0.472,0.828
2017,73738,안영명,한화,HH,15,5.75,25,1,8,0,0,0.111,87 2/3,123,11,28,5,54,62,56,1.72,0,0,4,1,410,1560,0.336,30,2,6,5,2,5,1,16,1,0,3,1,0,5,91,103,0.88,0.366,62.4,17.8,5.54,2.87,1.93,0.386,0.519,0.905
2017,78552,강승현,한화,HH,16,5.87,31,0,1,0,1,0.0,38 1/3,42,4,15,0,40,26,25,1.49,0,0,0,0,167,633,0.282,11,1,1,2,0,4,0,1,0,0,9,1,0,5,38,31,1.23,0.355,20.4,16.5,9.39,3.52,2.67,0.343,0.45,0.793
2017,72447,권혁,한화,HH,17,6.32,37,1,3,0,11,0.25,31 1/3,39,6,9,5,17,23,22,1.53,0,0,0,2,147,562,0.305,8,0,4,1,0,3,0,0,0,1,5,13,0,2,31,42,0.74,0.311,15.2,17.9,4.88,2.59,1.89,0.371,0.508,0.879
2017,73801,송은범,한화,HH,18,6.51,13,0,4,1,0,0.0,37 1/3,45,4,23,3,15,30,27,1.82,0,0,2,1,177,643,0.304,4,0,2,1,1,1,0,6,0,0,4,3,0,4,49,40,1.23,0.315,49.5,17.2,3.62,5.54,0.65,0.406,0.412,0.818
2017,74731,송창식,한화,HH,19,6.63,63,5,6,0,15,0.455,73 1/3,77,13,33,5,64,56,54,1.5,0,0,0,6,331,1321,0.268,20,2,5,1,4,2,0,0,0,5,5,18,0,5,64,83,0.77,0.303,21.0,18.0,7.85,4.05,1.94,0.353,0.488,0.841
2017,60768,이태양,한화,HH,20,7.17,16,3,6,0,0,0.333,59,79,12,26,2,29,49,47,1.78,0,0,2,0,275,1118,0.326,16,1,3,2,1,2,0,12,3,0,1,0,0,7,63,73,0.86,0.33,69.9,18.9,4.42,3.97,1.12,0.393,0.55,0.943
2017,79764,장민재,한화,HH,21,7.76,33,2,5,0,0,0.286,62 2/3,94,11,23,2,30,60,54,1.87,0,0,0,2,303,1175,0.349,24,1,3,6,1,6,0,5,0,2,6,2,0,6,73,78,0.94,0.355,35.6,18.8,4.31,3.3,1.3,0.397,0.569,0.966
2017,65769,김범수,한화,HH,22,8.71,15,0,4,0,0,0.0,31,43,7,24,3,16,30,30,2.16,0,0,0,0,158,635,0.336,7,0,2,1,1,9,0,5,0,0,3,0,0,6,37,33,1.12,0.34,42.3,20.5,4.65,6.97,0.67,0.449,0.555,1.004
2017,67737,김진영,한화,HH,23,10.13,3,0,0,0,0,,2 2/3,5,0,2,0,4,3,3,2.63,0,0,0,0,15,55,0.385,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,3.0,0.556,18.3,20.6,13.5,6.75,2.0,0.467,0.615,1.082
2017,63749,이충호,한화,HH,24,13.5,21,1,1,0,1,0.5,11 1/3,21,3,12,3,8,18,17,2.91,0,0,0,0,67,285,0.412,3,0,0,1,0,2,0,0,0,1,1,2,0,1,13,10,1.3,0.439,13.6,25.1,6.35,9.53,0.67,0.537,0.647,1.184
2017,65764,김민우,한화,HH,25,17.18,4,0,0,0,0,,7 1/3,20,1,6,3,5,15,14,3.55,0,0,0,0,49,174,0.541,1,0,3,0,0,1,0,2,0,0,0,0,0,0,6,6,1.0,0.613,43.5,23.7,6.14,7.36,0.83,0.63,0.649,1.279
2017,78819,백청훈,SSG,SK,1,2.41,11,0,0,2,2,,18 2/3,15,0,5,4,10,5,5,1.07,0,0,0,0,74,289,0.231,2,0,0,0,0,0,1,2,0,0,5,4,0,5,19,21,0.9,0.273,26.3,15.5,4.82,2.41,2.0,0.324,0.262,0.586
2017,75138,신재웅,SSG,SK,2,3.19,32,0,1,2,4,0.0,31,23,3,15,0,29,11,11,1.23,0,0,0,2,126,512,0.209,6,1,0,1,0,1,0,0,0,0,7,10,0,4,34,25,1.36,0.253,16.0,16.5,8.42,4.35,1.93,0.302,0.364,0.666
2017,75250,박정배,SSG,SK,3,3.57,61,5,3,7,16,0.625,68,58,9,33,3,49,32,27,1.34,0,0,0,4,290,1036,0.24,12,2,7,5,6,4,0,0,0,5,18,29,3,8,62,78,0.79,0.259,17.0,15.2,6.49,4.37,1.48,0.332,0.417,0.749
2017,65856,켈리,SSG,SK,4,3.6,30,16,7,0,0,0.696,190,204,16,45,11,189,85,76,1.31,0,0,20,0,815,3024,0.272,38,3,5,4,2,9,1,30,16,0,0,0,0,16,223,138,1.62,0.342,100.8,15.9,8.95,2.13,4.2,0.321,0.395,0.716
2017,61895,서진용,SSG,SK,5,3.91,42,2,3,3,3,0.4,46,43,4,23,0,55,21,20,1.43,0,0,0,6,198,821,0.249,9,0,2,0,0,3,0,0,0,2,17,14,0,1,29,46,0.63,0.342,19.5,17.8,10.76,4.5,2.39,0.337,0.37,0.707
2017,60841,박종훈,SSG,SK,6,4.1,29,12,7,0,1,0.632,151 1/3,145,16,61,25,107,74,69,1.36,0,0,7,0,664,2574,0.254,26,0,5,3,1,4,0,28,12,0,0,0,0,12,178,143,1.24,0.287,88.8,17.0,6.36,3.63,1.75,0.351,0.384,0.735
2017,67815,다이아몬드,SSG,SK,7,4.42,24,10,7,0,0,0.588,134 1/3,163,11,35,9,59,69,66,1.47,1,1,11,0,581,2163,0.308,20,3,5,3,1,2,0,24,10,0,1,0,0,22,176,134,1.31,0.329,90.1,16.1,3.95,2.34,1.69,0.359,0.42,0.779
2017,73632,임준혁,SSG,SK,8,4.57,43,0,0,1,2,,45 1/3,54,4,29,5,30,27,23,1.83,0,0,0,0,223,882,0.293,10,0,1,4,7,3,1,0,0,0,14,4,1,3,44,60,0.73,0.325,20.5,19.5,5.96,5.76,1.03,0.396,0.413,0.809
2017,62869,문승원,SSG,SK,9,5.33,29,6,12,0,0,0.333,155 1/3,181,25,54,11,86,98,92,1.51,1,0,12,0,695,2701,0.294,32,2,9,5,1,5,1,29,6,0,1,0,0,14,176,178,0.99,0.306,93.1,17.4,4.98,3.13,1.59,0.359,0.474,0.833
2017,66859,김주한,SSG,SK,10,5.94,63,6,5,5,11,0.545,69 2/3,82,10,32,5,45,51,46,1.64,0,0,0,5,320,1202,0.297,13,4,6,1,5,2,1,3,0,6,17,21,1,8,79,71,1.11,0.324,19.1,17.3,5.81,4.13,1.41,0.379,0.482,0.861
2017,74838,윤희상,SSG,SK,11,6.0,23,6,7,0,0,0.462,120,149,16,33,10,82,85,80,1.52,0,0,7,0,538,1980,0.307,30,0,6,3,2,5,2,22,6,0,0,0,0,14,136,122,1.11,0.34,86.1,16.5,6.15,2.48,2.48,0.361,0.467,0.828
2017,79847,김태훈,SSG,SK,12,6.53,21,2,2,0,3,0.5,41 1/3,61,8,19,3,34,34,30,1.94,0,0,0,1,205,773,0.337,12,2,1,1,1,4,0,6,1,1,0,2,0,3,37,50,0.74,0.379,36.8,18.7,7.4,4.14,1.79,0.407,0.558,0.965
2017,75340,전유수,SSG,SK,12,6.53,18,0,0,0,1,,20 2/3,28,1,13,3,20,16,15,1.98,0,0,0,0,103,433,0.333,8,0,1,2,1,2,0,0,0,0,6,0,0,2,21,17,1.24,0.415,24.1,21.0,8.71,5.66,1.54,0.431,0.464,0.895
2017,76858,박희수,SSG,SK,14,6.63,48,2,6,8,9,0.25,38,49,8,19,4,29,29,28,1.79,0,0,0,3,183,745,0.31,13,0,2,0,3,1,0,0,0,2,15,22,1,3,45,35,1.29,0.339,15.5,19.6,6.87,4.5,1.53,0.398,0.544,0.942
2017,71845,채병용,SSG,SK,15,6.84,43,6,4,0,6,0.6,50,62,8,15,3,43,40,38,1.54,0,0,0,3,231,827,0.298,14,0,4,1,2,1,0,0,0,6,7,8,0,2,56,48,1.17,0.342,19.2,16.5,7.74,2.7,2.87,0.352,0.481,0.833
2017,60845,문광은,SSG,SK,16,7.05,46,2,4,2,5,0.333,44 2/3,51,5,20,4,41,36,35,1.59,0,0,0,0,199,811,0.298,8,0,2,2,2,7,0,0,0,2,15,8,0,5,38,43,0.88,0.362,17.6,18.2,8.26,4.03,2.05,0.381,0.433,0.814
2017,62892,허건엽,SSG,SK,17,8.64,8,0,0,0,0,,8 1/3,15,1,2,0,3,9,8,2.04,0,0,0,0,41,135,0.385,2,0,0,0,0,0,0,0,0,0,4,1,0,2,11,10,1.1,0.4,16.9,16.2,3.24,2.16,1.5,0.415,0.513,0.928
2017,63894,김사윤,SSG,SK,18,9.0,2,0,0,0,0,,3,2,0,4,0,3,3,3,2.0,0,0,0,0,15,63,0.182,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2.0,0.25,31.5,21.0,9.0,12.0,0.75,0.4,0.273,0.673
2017,62868,임치영,SSG,SK,18,9.0,1,0,0,0,0,,1,3,0,0,0,1,1,1,3.0,0,0,0,0,6,17,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.6,17.0,17.0,9.0,0.0,,0.5,0.5,1.0
2017,66858,정동윤,SSG,SK,18,9.0,2,0,0,0,0,,3,5,1,1,1,1,3,3,2.0,0,0,0,0,15,47,0.385,0,0,0,0,0,3,0,0,0,0,2,0,0,1,4,3,1.33,0.364,23.5,15.7,3.0,3.0,1.0,0.467,0.615,1.082
2017,60337,김대유,SSG,SK,21,9.64,6,0,0,0,0,,4 2/3,8,1,2,0,3,5,5,2.14,0,0,0,0,24,97,0.381,3,0,0,1,1,1,0,0,0,0,3,0,0,0,4,7,0.57,0.389,16.2,20.8,5.79,3.86,1.5,0.417,0.667,1.084
2017,62056,정영일,SSG,SK,22,10.13,9,0,0,0,0,,8,12,3,6,1,2,12,9,2.25,0,0,0,0,44,175,0.324,4,0,0,0,0,2,0,0,0,0,5,0,0,0,9,14,0.64,0.281,19.4,21.9,2.25,6.75,0.33,0.432,0.676,1.108
2017,66801,김찬호,SSG,SK,23,11.81,5,0,0,0,0,,5 1/3,10,0,5,1,6,7,7,2.81,0,0,0,0,32,149,0.417,5,0,2,0,0,1,0,0,0,0,1,0,0,0,4,4,1.0,0.556,29.8,27.9,10.13,8.44,1.2,0.533,0.625,1.158
2017,64861,이건욱,SSG,SK,24,33.75,2,0,0,0,0,,1 1/3,4,1,3,0,1,5,5,5.25,0,0,0,0,11,54,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,27.0,40.5,6.75,20.25,0.33,0.636,1.125,1.761
2017,67443,장지훈,삼성,SS,1,0.0,4,0,0,0,0,,2 1/3,2,0,1,0,5,0,0,1.29,0,0,0,0,10,45,0.222,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0.0,0.5,11.3,19.3,19.29,3.86,5.0,0.3,0.222,0.522
2017,61411,심창민,삼성,SS,2,4.18,66,4,7,6,16,0.364,75 1/3,55,12,44,7,103,36,35,1.31,0,0,0,2,333,1388,0.199,7,0,5,1,7,5,0,0,0,4,19,24,0,1,46,73,0.63,0.265,21.0,18.4,12.31,5.26,2.34,0.323,0.355,0.678
2017,74454,윤성환,삼성,SS,3,4.28,28,12,9,0,0,0.571,174 1/3,181,22,37,15,130,86,83,1.25,1,0,15,0,731,2810,0.271,39,4,5,6,0,3,0,28,12,0,1,0,0,16,168,195,0.86,0.305,100.4,16.1,6.71,1.91,3.51,0.321,0.44,0.761
2017,77446,백정현,삼성,SS,4,4.38,35,8,4,0,3,0.667,100 2/3,110,11,36,6,94,52,49,1.45,0,0,5,0,446,1832,0.279,23,2,4,6,1,4,0,14,6,2,0,2,0,9,98,98,1.0,0.336,52.3,18.2,8.4,3.22,2.61,0.344,0.431,0.775
2017,77927,장필준,삼성,SS,5,4.68,56,4,8,21,3,0.333,67 1/3,82,6,26,4,82,37,35,1.6,0,0,0,7,307,1305,0.3,9,2,3,1,3,3,0,0,0,4,38,31,3,7,54,56,0.96,0.409,23.3,19.4,10.96,3.48,3.15,0.368,0.414,0.782
2017,61457,임현준,삼성,SS,6,5.06,11,0,0,0,0,,10 2/3,11,0,4,2,4,7,6,1.41,0,0,0,0,48,193,0.275,3,0,1,1,0,0,0,0,0,0,3,0,0,1,12,14,0.86,0.297,17.5,18.1,3.38,3.38,1.0,0.362,0.35,0.712
2017,60146,이승현,삼성,SS,7,5.12,30,2,0,0,0,1.0,31 2/3,36,9,22,1,25,21,18,1.83,0,0,0,0,156,624,0.277,5,2,1,2,0,1,1,0,0,2,10,0,0,0,34,37,0.92,0.276,20.8,19.7,7.11,6.25,1.14,0.381,0.554,0.935
2017,99445,권오준,삼성,SS,8,5.14,45,1,2,0,1,0.333,56,57,11,14,4,55,32,32,1.27,0,0,0,1,233,934,0.281,12,0,7,5,0,2,0,0,0,1,12,4,0,8,38,58,0.66,0.324,20.8,16.7,8.84,2.25,3.93,0.332,0.502,0.834
2017,73117,우규민,삼성,SS,9,5.21,27,7,10,0,0,0.412,133,161,19,23,16,100,95,77,1.38,0,0,10,0,591,2188,0.3,28,4,8,7,1,2,0,25,6,1,0,0,0,12,152,131,1.16,0.334,81.0,16.5,6.77,1.56,4.35,0.343,0.473,0.816
2017,76355,장원삼,삼성,SS,10,5.61,49,4,5,0,6,0.444,67 1/3,96,8,17,5,55,48,42,1.68,0,0,1,2,310,1146,0.342,14,0,3,4,0,2,0,5,1,3,4,10,0,5,59,75,0.79,0.396,23.4,17.0,7.35,2.27,3.24,0.384,0.477,0.861
2017,66492,김승현,삼성,SS,11,5.77,41,0,3,0,0,0.0,43 2/3,51,7,34,6,37,31,28,1.95,0,0,0,0,215,868,0.298,7,0,2,2,0,8,0,0,0,0,9,2,0,8,57,28,2.04,0.341,21.2,19.9,7.63,7.01,1.09,0.427,0.462,0.889
2017,67435,페트릭,삼성,SS,12,6.18,25,3,10,0,0,0.231,134,174,18,52,6,87,95,92,1.69,0,0,10,0,619,2400,0.314,35,7,3,3,1,8,0,24,2,1,0,0,0,17,191,106,1.8,0.344,96.0,17.9,5.84,3.49,1.67,0.377,0.499,0.876
2017,67421,최지광,삼성,SS,13,6.48,11,0,2,0,0,0.0,25,28,2,22,1,23,20,18,2.0,0,0,0,0,123,516,0.289,6,0,1,2,0,2,0,6,0,0,4,0,0,1,27,21,1.29,0.351,46.9,20.6,8.28,7.92,1.05,0.418,0.412,0.83
2017,79791,김동호,삼성,SS,14,6.75,20,0,1,0,0,0.0,36,52,1,21,6,16,27,27,2.03,0,0,0,0,178,642,0.349,10,0,0,2,0,3,0,1,0,0,10,0,0,8,60,23,2.61,0.381,32.1,17.8,4.0,5.25,0.76,0.444,0.436,0.88
2017,67423,레나도,삼성,SS,15,6.8,11,2,3,0,0,0.4,49,70,11,27,6,28,46,37,1.98,0,0,1,0,243,927,0.341,18,0,2,3,0,1,1,11,2,0,0,0,0,8,48,62,0.77,0.349,84.3,18.9,5.14,4.96,1.04,0.427,0.59,1.017
2017,67467,김시현,삼성,SS,16,7.59,17,0,0,0,0,,21 1/3,29,4,15,2,16,18,18,2.06,0,0,0,0,104,380,0.349,5,1,1,3,0,1,0,0,0,0,8,0,0,5,18,23,0.78,0.379,22.4,17.8,6.75,6.33,1.07,0.447,0.578,1.025
2017,66451,최충연,삼성,SS,17,7.61,42,3,8,0,3,0.273,84,110,12,48,9,74,71,71,1.88,0,0,0,0,416,1603,0.312,18,1,5,1,1,7,0,6,0,3,6,3,0,6,93,77,1.21,0.366,38.2,19.1,7.93,5.14,1.54,0.406,0.47,0.876
2017,63027,안성무,삼성,SS,18,7.71,5,1,1,0,0,0.5,11 2/3,14,2,10,1,8,10,10,2.06,0,0,0,0,58,246,0.311,3,0,0,2,0,1,0,3,1,0,2,0,0,1,7,18,0.39,0.324,49.2,21.1,6.17,7.71,0.8,0.431,0.511,0.942
2017,61496,황수범,삼성,SS,19,8.04,10,1,2,0,0,0.333,31 1/3,45,7,19,2,26,34,28,2.04,0,0,0,0,155,672,0.336,3,0,0,0,0,8,1,7,1,0,1,0,0,2,28,35,0.8,0.376,67.2,21.4,7.47,5.46,1.37,0.426,0.515,0.941
2017,64462,안규현,삼성,SS,20,9.0,1,0,0,0,0,,2,2,0,3,1,1,2,2,2.5,0,0,0,0,11,48,0.286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.33,0.333,48.0,24.0,4.5,13.5,0.33,0.545,0.429,0.974
2017,66493,임대한,삼성,SS,20,9.0,12,0,0,0,0,,14,26,3,15,0,13,17,14,2.93,0,0,0,0,81,334,0.394,3,0,0,0,0,2,0,0,0,0,3,0,0,1,13,14,0.93,0.46,27.8,23.9,8.36,9.64,0.87,0.506,0.576,1.082
2017,60457,김현우,삼성,SS,22,9.28,8,0,0,0,0,,10 2/3,15,4,3,2,11,13,11,1.69,0,0,0,0,52,202,0.326,3,1,1,0,0,2,0,0,0,0,7,0,0,1,9,11,0.82,0.355,25.3,18.9,9.28,2.53,3.67,0.392,0.696,1.088
