season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2018,66606,최원준,KIA,HT,3,101,14,10,4,71.4,3,0
2018,70410,김주찬,KIA,HT,4,121,9,8,1,88.9,2,0
2018,62864,김민식,KIA,HT,5,125,7,5,2,71.4,5,0
2018,79608,안치홍,KIA,HT,5,130,6,5,1,83.3,3,0
2018,78603,김선빈,KIA,HT,7,127,5,4,1,80.0,6,1
2018,76368,유재신,KIA,HT,7,46,4,4,0,100.0,4,0
2018,72443,최형우,KIA,HT,9,143,3,3,0,100.0,5,0
2018,62908,황윤호,KIA,HT,10,82,4,2,2,50.0,2,0
2018,70756,이범호,KIA,HT,11,101,1,1,0,100.0,3,0
2018,78467,이영욱,KIA,HT,11,14,1,1,0,100.0,2,0
2018,62893,최정민,KIA,HT,11,57,4,1,3,25.0,1,1
2018,67610,김석환,KIA,HT,14,1,0,0,0,,0,0
2018,76350,김세현,KIA,HT,14,5,0,0,0,,0,0
2018,68659,김유신,KIA,HT,14,2,0,0,0,,0,0
2018,62648,김윤동,KIA,HT,14,2,0,0,0,,0,0
2018,74605,김주형,KIA,HT,14,6,0,0,0,,0,0
2018,62007,김지성,KIA,HT,14,1,0,0,0,,0,0
2018,78629,나지완,KIA,HT,14,114,0,0,0,,1,1
2018,66615,류승현,KIA,HT,14,35,0,0,0,,1,0
2018,65643,문경찬,KIA,HT,14,7,0,0,0,,0,0
2018,64657,박준태,KIA,HT,14,85,2,0,2,0.0,0,0
2018,78643,백용환,KIA,HT,14,34,1,0,1,0.0,1,0
2018,73606,서동욱,KIA,HT,14,32,0,0,0,,0,0
2018,66662,신범수,KIA,HT,14,19,0,0,0,,0,0
2018,60636,심동섭,KIA,HT,14,1,0,0,0,,0,0
2018,62265,유민상,KIA,HT,14,31,0,0,0,,1,0
2018,67640,유승철,KIA,HT,14,5,0,0,0,,0,0
2018,75620,윤석민,KIA,HT,14,1,0,0,0,,0,0
2018,65616,이민우,KIA,HT,14,1,0,0,0,,0,0
2018,60648,이인행,KIA,HT,14,4,0,0,0,,0,0
2018,64560,이창진,KIA,HT,14,20,1,0,1,0.0,0,0
2018,62754,임기영,KIA,HT,14,2,0,0,0,,0,0
2018,60634,임기준,KIA,HT,14,4,0,0,0,,0,0
2018,95657,임창용,KIA,HT,14,1,0,0,0,,0,0
2018,99606,정성훈,KIA,HT,14,88,1,0,1,0.0,1,0
2018,67645,팻딘,KIA,HT,14,2,0,0,0,,0,0
2018,68639,하준영,KIA,HT,14,1,0,0,0,,0,0
2018,63722,한승택,KIA,HT,14,61,0,0,0,,1,0
2018,61666,한승혁,KIA,HT,14,1,0,0,0,,0,0
2018,66643,헥터,KIA,HT,14,1,0,0,0,,0,0
2018,61643,홍건희,KIA,HT,14,1,0,0,0,,0,0
2018,60605,홍재호,KIA,HT,14,56,0,0,0,,0,0
2018,65618,황인준,KIA,HT,14,5,0,0,0,,0,0
2018,79240,허경민,두산,OB,1,133,24,20,4,83.3,6,0
2018,77248,오재원,두산,OB,2,132,21,15,6,71.4,5,2
2018,66209,조수행,두산,OB,3,119,9,9,0,100.0,1,1
2018,61208,정진호,두산,OB,4,111,9,8,1,88.9,1,0
2018,62234,류지혁,두산,OB,5,128,9,7,2,77.8,2,1
2018,79215,박건우,두산,OB,5,125,10,7,3,70.0,8,1
2018,74206,김재호,두산,OB,7,131,8,6,2,75.0,5,1
2018,76232,양의지,두산,OB,7,133,6,6,0,100.0,6,0
2018,62244,박세혁,두산,OB,9,89,5,5,0,100.0,0,0
2018,79231,정수빈,두산,OB,9,26,7,5,2,71.4,1,0
2018,78224,김재환,두산,OB,11,139,2,2,0,100.0,3,0
2018,79290,국해성,두산,OB,12,14,1,1,0,100.0,1,0
2018,75334,오재일,두산,OB,12,123,2,1,1,50.0,4,0
2018,67207,이유찬,두산,OB,12,28,2,1,1,50.0,1,0
2018,76267,최주환,두산,OB,12,138,1,1,0,100.0,5,0
2018,68244,파레디스,두산,OB,12,21,1,1,0,100.0,0,0
2018,65269,김민혁,두산,OB,17,22,0,0,0,,0,0
2018,63257,김인태,두산,OB,17,46,0,0,0,,0,0
2018,61962,김정후,두산,OB,17,2,0,0,0,,0,0
2018,68201,박성모,두산,OB,17,1,0,0,0,,0,0
2018,68245,반슬라이크,두산,OB,17,12,0,0,0,,0,0
2018,63559,백동훈,두산,OB,17,23,0,0,0,,1,0
2018,62263,변시원,두산,OB,17,1,0,0,0,,0,0
2018,64086,신성현,두산,OB,17,16,0,0,0,,0,0
2018,79530,양종민,두산,OB,17,21,0,0,0,,0,0
2018,66160,유재유,두산,OB,17,1,0,0,0,,0,0
2018,66291,이영하,두산,OB,17,1,0,0,0,,0,0
2018,76329,이현승,두산,OB,17,1,0,0,0,,0,0
2018,63440,이흥련,두산,OB,17,7,0,0,0,,1,0
2018,63202,장승현,두산,OB,17,20,0,0,0,,0,0
2018,68205,전민재,두산,OB,17,12,0,0,0,,1,0
2018,63248,함덕주,두산,OB,17,3,0,0,0,,0,0
2018,66207,황경태,두산,OB,17,27,1,0,1,0.0,1,1
