season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2018,66968,이재율,NC,NC,27,0.171,33,45,41,8,7,1,1,0,10,1,0,0,2,0,2,10,0,0.244,0.244,0.488,2,0.143,0.167,2,15,9,1.67,1,0.2,3.56,0.073,2.7,0.171
2018,68912,김형준,NC,NC,28,0.16,60,89,81,6,13,1,0,0,14,2,0,0,7,0,1,32,3,0.173,0.236,0.409,0,0.1,0.0,1,21,15,1.4,0,0.22,4.15,0.012,2.0,0.149
2018,64944,박대온,NC,NC,29,0.16,27,30,25,3,4,0,0,0,4,1,1,0,4,0,0,9,0,0.16,0.276,0.436,1,0.167,0.0,0,6,6,1.0,0,0.44,3.77,0.0,1.4,0.164
2018,68904,오영수,NC,NC,30,0.133,11,16,15,0,2,0,0,0,2,0,0,0,1,0,0,5,0,0.133,0.188,0.321,0,0.0,0.125,0,5,3,1.67,0,0.2,4.13,0.0,-0.2,0.118
2018,79358,강윤구,NC,NC,31,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,79364,김종민,NC,NC,31,0.0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,2,0.5,0,0.0,4.25,0.0,-0.4,0.0
2018,75867,김진성,NC,NC,31,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,68906,김철호,NC,NC,31,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,4.0,0.0,-0.1,0.0
2018,63991,박진우,NC,NC,31,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,64995,배재환,NC,NC,31,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,76757,유원상,NC,NC,31,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,62929,이민호,NC,NC,31,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,5.0,0.0,-0.1,0.0
2018,68901,이인혁,NC,NC,31,0.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,3.0,0.0,-0.1,0.0
2018,78352,임창민,NC,NC,31,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,66960,정수민,NC,NC,31,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,66992,조원빈,NC,NC,31,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,5.0,0.0,-0.1,0.0
2018,74339,유한준,KT,KT,1,0.339,121,480,428,59,145,21,1,20,228,83,2,1,47,3,2,53,9,0.533,0.406,0.939,46,0.385,0.1,42,109,122,0.89,9,0.89,3.86,0.194,83.9,0.316
2018,99810,이진영,KT,KT,2,0.318,110,312,283,40,90,17,1,3,118,39,1,3,25,1,0,35,3,0.417,0.37,0.787,18,0.305,0.378,21,86,75,1.15,7,0.71,3.66,0.099,42.9,0.271
2018,67025,로하스,KT,KT,3,0.305,144,645,564,114,172,30,1,43,333,114,1,2,71,4,7,142,10,0.59,0.388,0.978,50,0.322,0.0,74,130,122,1.07,9,0.5,4.06,0.285,119.5,0.322
2018,76313,황재균,KT,KT,4,0.296,142,588,530,76,157,41,3,25,279,88,2,3,49,1,4,120,5,0.526,0.358,0.884,48,0.252,0.5,69,79,177,0.45,7,0.41,3.96,0.23,95.7,0.293
2018,68050,강백호,KT,KT,5,0.29,138,585,527,108,153,32,2,29,276,84,0,3,52,0,3,124,4,0.524,0.356,0.88,44,0.308,0.3,63,121,132,0.92,3,0.42,4.04,0.233,94.5,0.291
2018,74215,윤석민,KT,KT,6,0.276,132,509,460,58,127,22,0,19,206,60,2,3,40,2,4,69,17,0.448,0.337,0.785,28,0.22,0.6,41,132,135,0.98,3,0.58,3.78,0.172,65.8,0.264
2018,63450,정현,KT,KT,7,0.265,65,132,117,16,31,7,0,2,44,9,6,0,9,0,0,28,3,0.376,0.317,0.693,7,0.148,0.375,9,27,31,0.87,0,0.32,3.71,0.111,13.7,0.237
2018,73113,박경수,KT,KT,8,0.262,135,528,458,65,120,21,0,25,216,74,0,3,58,2,9,129,16,0.472,0.354,0.826,28,0.288,0.4,46,92,120,0.77,7,0.45,4.2,0.21,74.9,0.277
2018,64006,심우준,KT,KT,9,0.259,135,403,367,49,95,23,3,4,136,29,11,1,20,1,4,58,4,0.371,0.304,0.675,19,0.286,0.167,30,107,108,0.99,1,0.34,3.8,0.112,38.9,0.23
2018,78548,장성우,KT,KT,10,0.258,127,393,356,41,92,13,0,13,144,48,1,2,32,0,2,82,8,0.404,0.321,0.725,20,0.239,0.143,26,85,99,0.86,2,0.39,4.09,0.146,45.9,0.245
2018,60558,오태곤,KT,KT,11,0.254,128,374,342,55,87,17,2,12,144,39,3,1,24,0,4,92,7,0.421,0.31,0.731,17,0.247,0.294,31,98,66,1.48,3,0.26,3.75,0.167,43.1,0.245
2018,77654,이준수,KT,KT,12,0.25,11,10,8,0,2,0,0,0,2,1,1,0,0,0,1,1,1,0.25,0.333,0.583,0,0.25,0.0,0,3,2,1.5,0,0.0,3.8,0.0,0.5,0.212
2018,67005,홍현빈,KT,KT,13,0.231,14,15,13,2,3,0,0,0,3,1,0,0,2,0,0,5,0,0.231,0.333,0.564,0,0.0,0.0,0,3,2,1.5,1,0.4,4.47,0.0,1.4,0.208
2018,60343,이해창,KT,KT,14,0.216,83,174,162,19,35,4,0,8,63,24,1,0,8,0,3,49,3,0.389,0.266,0.655,8,0.245,0.105,12,37,41,0.9,3,0.16,3.79,0.173,15.8,0.217
2018,70553,박기혁,KT,KT,15,0.214,98,196,173,17,37,6,0,1,46,15,5,3,13,0,2,50,8,0.266,0.272,0.538,4,0.196,1.0,7,55,34,1.62,1,0.26,4.0,0.052,11.8,0.189
2018,78753,김지열,KT,KT,16,0.2,38,48,45,11,9,4,0,1,16,5,0,0,3,0,0,13,2,0.356,0.25,0.606,1,0.182,0.2,5,13,10,1.3,1,0.23,3.56,0.156,3.1,0.202
2018,64166,배정대,KT,KT,16,0.2,14,5,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0,0.0,0.0,0,1,1,1.0,0,0.0,3.4,0.0,0.1,0.14
2018,66052,남태혁,KT,KT,18,0.182,7,11,11,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0.182,0.182,0.364,0,0.0,0.2,0,4,2,2.0,0,0.0,3.91,0.0,0.2,0.127
2018,78361,전민수,KT,KT,19,0.172,21,35,29,0,5,3,0,0,8,4,1,0,5,0,0,11,0,0.276,0.294,0.57,1,0.3,0.111,3,7,6,1.17,0,0.45,4.31,0.103,2.7,0.201
2018,64012,송민섭,KT,KT,20,0.148,47,29,27,7,4,0,0,0,4,0,1,0,1,0,0,8,1,0.148,0.179,0.327,0,0.5,0.0,0,6,9,0.67,0,0.13,3.97,0.0,-0.1,0.118
2018,63088,김진곤,KT,KT,21,0.143,19,23,21,4,3,1,0,0,4,0,0,0,2,0,0,3,0,0.19,0.217,0.407,1,0.0,0.0,1,10,5,2.0,0,0.67,3.39,0.048,0.1,0.145
2018,61743,오준혁,KT,KT,22,0.136,30,50,44,6,6,0,0,0,6,2,1,1,3,0,1,11,1,0.136,0.204,0.34,0,0.125,0.0,0,10,18,0.56,0,0.27,4.0,0.0,0.8,0.126
2018,78517,하준호,KT,KT,22,0.136,15,26,22,2,3,1,0,1,7,2,4,0,0,0,0,14,0,0.318,0.136,0.454,0,0.5,0.667,2,3,2,1.5,0,0.0,4.15,0.182,1.0,0.141
2018,77462,김동욱,KT,KT,24,0.091,11,12,11,2,1,0,0,0,1,0,0,0,1,0,0,4,0,0.091,0.167,0.258,0,0.0,0.25,0,4,2,2.0,0,0.25,3.5,0.0,-0.1,0.098
2018,68069,고명성,KT,KT,25,0.0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,1,1.0,0,,4.5,0.0,-0.2,0.0
2018,78248,고창성,KT,KT,25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,99563,김사율,KT,KT,25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,63448,김영환,KT,KT,25,0.0,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,2,0.5,0,0.0,3.75,0.0,-0.4,0.0
2018,65062,김재윤,KT,KT,25,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,68067,신병률,KT,KT,25,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,65056,엄상백,KT,KT,25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
