season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2025,51528,손성빈,롯데,LT,24,0.145,51,69,62,6,9,0,0,1,12,3,2,0,4,0,1,20,1,0.194,0.209,0.403,0,0.125,0.0,1,16,17,0.94,0,0.2,3.83,0.048,1.9,0.143
2025,52516,조세진,롯데,LT,25,0.143,12,9,7,1,1,0,0,0,1,0,0,0,2,0,0,4,0,0.143,0.333,0.476,0,0.0,0.0,0,2,0,,0,0.5,4.11,0.0,0.6,0.186
2025,55506,한승현,롯데,LT,26,0.059,19,19,17,1,1,0,0,0,1,1,0,1,1,0,0,6,0,0.059,0.105,0.164,0,0.0,0.0,0,6,5,1.2,0,0.17,3.47,0.0,-0.4,0.062
2025,54567,강성우,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,-0.3,0.0
2025,54506,강승구,롯데,LT,27,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,1.0,0.0,-0.1,0.0
2025,63543,구승민,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,65522,김강현,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,76430,김태혁,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,62528,김원중,롯데,LT,27,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54503,박준우,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,69594,박진,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,67588,윤성빈,롯데,LT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,50608,이인한,롯데,LT,27,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55511,이태경,롯데,LT,27,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,9.0,0.0,-0.1,0.0
2025,68242,정철원,롯데,LT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54537,정현수,롯데,LT,27,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,66354,주효상,KIA,HT,1,0.333,8,17,15,1,5,2,0,0,7,1,0,0,2,0,0,4,0,0.467,0.412,0.879,1,0.667,0.0,2,3,3,1.0,0,0.5,4.29,0.133,2.7,0.302
2025,78603,김선빈,KIA,HT,2,0.321,84,308,271,31,87,18,1,3,116,46,2,1,31,0,3,35,9,0.428,0.395,0.823,25,0.352,0.333,22,85,65,1.31,5,0.89,3.93,0.107,43.0,0.285
2025,52605,김도영,KIA,HT,3,0.309,30,122,110,20,34,9,0,7,64,27,0,2,10,1,0,23,3,0.582,0.361,0.943,10,0.294,1.0,16,22,33,0.67,5,0.43,3.64,0.273,22.0,0.308
2025,72443,최형우,KIA,HT,4,0.307,133,549,469,74,144,30,1,24,248,86,0,5,67,8,8,98,9,0.529,0.399,0.928,38,0.294,0.6,55,103,129,0.8,9,0.68,3.99,0.222,95.1,0.312
2025,61353,고종욱,KIA,HT,5,0.296,46,123,115,13,34,2,0,3,45,16,0,3,5,1,0,17,2,0.391,0.317,0.708,7,0.321,0.438,5,35,32,1.09,3,0.29,3.46,0.096,14.9,0.24
2025,64646,박찬호,KIA,HT,6,0.287,134,595,516,75,148,18,2,5,185,42,8,6,62,0,3,69,7,0.359,0.363,0.722,37,0.294,0.0,25,138,167,0.83,3,0.9,3.86,0.072,75.1,0.253
2025,65653,김호령,KIA,HT,7,0.283,105,381,332,46,94,26,3,6,144,39,8,1,34,0,6,94,4,0.434,0.359,0.793,26,0.27,0.0,35,55,90,0.61,1,0.36,3.8,0.151,52.5,0.27
2025,52667,윤도현,KIA,HT,8,0.275,40,160,149,24,41,7,2,6,70,17,2,0,8,0,1,36,1,0.47,0.316,0.786,12,0.296,0.0,15,35,37,0.95,1,0.22,3.63,0.195,21.6,0.26
2025,67609,박정우,KIA,HT,9,0.274,53,75,62,17,17,2,0,0,19,4,0,0,10,0,3,12,1,0.306,0.4,0.706,2,0.267,0.0,2,17,16,1.06,0,0.83,3.92,0.032,8.9,0.257
2025,62947,나성범,KIA,HT,10,0.268,82,310,261,30,70,16,0,10,116,36,0,1,42,1,6,79,6,0.444,0.381,0.825,16,0.257,0.4,26,52,61,0.85,4,0.53,4.14,0.176,44.5,0.282
2025,69636,오선우,KIA,HT,11,0.265,124,474,437,58,116,17,1,18,189,56,0,0,34,2,3,158,11,0.432,0.323,0.755,32,0.239,0.143,36,92,71,1.3,7,0.22,4.07,0.167,56.7,0.253
2025,67610,김석환,KIA,HT,12,0.265,47,134,117,14,31,1,2,2,42,16,0,1,14,0,2,55,0,0.359,0.351,0.71,7,0.345,0.625,5,22,10,2.2,3,0.25,4.51,0.094,16.3,0.248
2025,55926,정현창,KIA,HT,13,0.263,16,21,19,4,5,0,0,0,5,0,0,0,2,0,0,5,0,0.263,0.333,0.596,0,0.0,0.25,0,2,7,0.29,0,0.4,3.71,0.0,1.6,0.216
2025,78122,김태군,KIA,HT,14,0.258,100,274,236,20,61,10,1,5,88,31,8,3,17,1,10,20,9,0.373,0.331,0.704,16,0.278,0.0,16,78,80,0.98,3,0.85,3.5,0.114,29.2,0.242
2025,63722,한승택,KIA,HT,15,0.238,15,23,21,3,5,1,0,0,6,0,0,0,1,0,1,7,1,0.286,0.304,0.59,1,0.125,0.333,1,6,3,2.0,0,0.14,3.7,0.048,1.5,0.208
2025,55645,위즈덤,KIA,HT,16,0.236,119,486,424,73,100,20,1,35,227,85,0,6,52,2,4,142,9,0.535,0.321,0.856,25,0.207,0.2,56,67,121,0.55,5,0.37,4.39,0.3,75.8,0.278
2025,66614,김규성,KIA,HT,17,0.233,133,222,193,30,45,4,0,3,58,16,5,1,21,0,2,49,1,0.301,0.313,0.614,9,0.204,0.714,7,47,53,0.89,2,0.43,3.8,0.067,20.8,0.216
2025,68646,한준수,KIA,HT,18,0.225,103,276,244,33,55,12,1,7,90,26,0,3,26,1,3,48,4,0.369,0.304,0.673,11,0.197,0.261,20,59,85,0.69,4,0.54,3.94,0.143,29.3,0.229
2025,69727,변우혁,KIA,HT,19,0.218,47,153,142,11,31,7,0,0,38,17,0,0,10,0,1,47,3,0.268,0.275,0.543,9,0.311,0.2,7,28,36,0.78,3,0.21,3.95,0.049,9.3,0.191
2025,50657,박민,KIA,HT,20,0.202,71,105,94,11,19,5,0,1,27,6,3,0,5,0,3,33,1,0.287,0.265,0.552,4,0.211,0.25,6,19,23,0.83,0,0.15,3.78,0.085,7.2,0.191
2025,65610,황대인,KIA,HT,21,0.189,18,57,53,3,10,3,0,1,16,8,0,1,3,0,0,14,0,0.302,0.228,0.53,3,0.25,0.0,4,16,14,1.14,0,0.21,4.05,0.113,4.0,0.178
2025,65464,최정용,KIA,HT,22,0.167,4,6,6,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.167,0.167,0.334,0,0.0,0.0,0,1,2,0.5,0,0.0,3.67,0.0,-0.3,0.117
2025,64560,이창진,KIA,HT,23,0.161,37,113,93,11,15,3,0,1,21,9,1,1,16,0,2,22,2,0.226,0.295,0.521,2,0.143,0.5,4,28,29,0.97,2,0.73,4.27,0.065,7.1,0.189
2025,78168,서건창,KIA,HT,24,0.136,10,26,22,1,3,1,0,1,7,2,2,0,2,0,0,5,1,0.318,0.208,0.526,0,0.0,0.333,2,8,6,1.33,0,0.4,3.69,0.182,1.5,0.173
2025,55637,박헌,KIA,HT,25,0.083,8,14,12,0,1,0,0,0,1,0,0,0,1,0,1,3,0,0.083,0.214,0.297,0,0.0,0.0,0,4,4,1.0,0,0.33,4.07,0.0,0.2,0.117
2025,55636,박재현,KIA,HT,26,0.081,58,69,62,11,5,1,0,0,6,3,0,1,6,0,0,26,0,0.097,0.159,0.256,0,0.059,0.143,1,17,15,1.13,0,0.23,3.81,0.016,-0.4,0.096
2025,53659,정해원,KIA,HT,27,0.075,24,46,40,5,3,0,0,0,3,0,0,0,5,0,1,14,4,0.075,0.196,0.271,0,0.091,0.167,0,11,12,0.92,0,0.36,4.13,0.0,-1.4,0.107
2025,69620,김기훈,KIA,HT,28,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,3.0,0.0,-0.1,0.0
2025,60337,김대유,KIA,HT,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,68928,김시훈,KIA,HT,28,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,69516,김현수,KIA,HT,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55632,이성원,KIA,HT,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,65665,이준영,KIA,HT,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,66609,전상현,KIA,HT,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,50662,정해영,KIA,HT,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,63342,조상우,KIA,HT,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,51994,한재승,KIA,HT,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,52641,황동하,KIA,HT,28,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,50204,박지훈,두산,OB,1,0.417,37,55,48,11,20,4,0,1,27,8,1,0,5,0,1,12,1,0.563,0.481,1.044,4,0.571,0.667,5,6,10,0.6,0,0.42,3.69,0.146,11.1,0.357
2025,66233,홍성호,두산,OB,2,0.346,9,27,26,3,9,1,0,2,16,3,0,0,1,1,0,8,0,0.615,0.37,0.985,3,0.25,0.333,3,2,7,0.29,1,0.13,3.96,0.269,5.3,0.32
2025,76232,양의지,두산,OB,3,0.337,130,517,454,56,153,27,1,20,242,89,0,6,50,6,7,63,10,0.533,0.406,0.939,44,0.375,0.5,48,94,150,0.63,5,0.79,3.71,0.196,91.6,0.316
2025,51203,안재석,두산,OB,4,0.319,35,147,135,25,43,16,1,4,73,20,1,0,11,1,0,27,3,0.541,0.37,0.911,15,0.5,0.0,21,27,38,0.71,4,0.41,3.63,0.222,23.4,0.302
2025,55208,케이브,두산,OB,5,0.299,136,593,538,72,161,28,6,16,249,87,0,8,43,1,4,116,7,0.463,0.351,0.814,52,0.31,0.0,50,129,140,0.92,7,0.37,3.78,0.164,89.1,0.274
2025,55252,박준순,두산,OB,6,0.284,91,298,282,34,80,11,2,4,107,19,2,3,10,1,1,56,6,0.379,0.307,0.686,19,0.246,0.0,17,82,67,1.22,4,0.18,3.33,0.096,32.4,0.233
2025,54236,임종성,두산,OB,7,0.277,33,89,83,7,23,4,0,2,33,11,1,1,3,0,1,26,1,0.398,0.307,0.705,4,0.333,1.0,6,17,18,0.94,3,0.12,3.74,0.12,10.2,0.238
2025,64468,박계범,두산,OB,8,0.263,94,198,175,23,46,9,2,1,62,27,7,1,14,0,1,45,4,0.354,0.319,0.673,9,0.345,0.3,12,56,29,1.93,2,0.31,3.96,0.091,19.5,0.232
2025,50208,오명진,두산,OB,9,0.263,107,371,331,38,87,14,4,4,121,41,7,3,27,1,3,94,3,0.366,0.321,0.687,22,0.235,0.25,22,89,64,1.39,3,0.29,3.65,0.103,40.1,0.236
2025,79231,정수빈,두산,OB,10,0.258,132,546,462,89,119,16,4,6,161,38,8,4,61,2,11,57,7,0.348,0.355,0.703,27,0.212,1.0,26,182,108,1.69,1,1.07,3.96,0.091,63.5,0.247
2025,64153,양석환,두산,OB,11,0.248,72,294,262,32,65,16,0,8,105,31,0,3,24,1,5,82,6,0.401,0.32,0.721,17,0.222,0.0,24,42,76,0.55,3,0.29,4.11,0.153,34.0,0.244
2025,66112,김기연,두산,OB,12,0.247,100,245,219,19,54,9,0,2,69,24,4,2,19,0,1,44,8,0.315,0.307,0.622,12,0.228,0.278,11,72,51,1.41,2,0.43,3.57,0.068,20.6,0.217
2025,66209,조수행,두산,OB,13,0.244,108,140,119,30,29,4,0,0,33,9,7,0,14,0,0,29,1,0.277,0.323,0.6,6,0.167,0.5,4,42,19,2.21,1,0.48,3.77,0.034,14.9,0.215
2025,67207,이유찬,두산,OB,14,0.242,89,311,269,36,65,8,1,1,78,16,6,1,33,0,2,66,4,0.29,0.328,0.618,11,0.194,0.0,10,72,67,1.07,1,0.5,4.02,0.048,29.4,0.22
2025,78224,김재환,두산,OB,15,0.241,103,407,344,42,83,13,2,13,139,50,0,2,57,3,4,96,4,0.404,0.354,0.758,19,0.253,0.0,28,73,94,0.78,6,0.59,3.87,0.163,53.8,0.26
2025,52267,김동준,두산,OB,16,0.237,36,100,93,8,22,3,0,2,31,10,1,0,5,0,1,30,2,0.333,0.283,0.616,3,0.259,0.333,5,22,19,1.16,1,0.17,3.38,0.097,8.1,0.211
2025,63123,강승호,두산,OB,17,0.236,115,400,360,51,85,19,3,8,134,37,2,3,24,2,11,113,7,0.372,0.302,0.674,19,0.224,0.333,30,85,80,1.06,3,0.21,3.79,0.136,42.0,0.229
2025,53554,김민석,두산,OB,18,0.228,95,247,228,21,52,7,3,1,68,21,2,3,12,1,2,62,3,0.298,0.269,0.567,12,0.254,0.118,11,59,58,1.02,5,0.19,3.82,0.07,18.4,0.196
2025,66928,박준영,두산,OB,19,0.225,41,126,111,9,25,8,0,1,36,10,1,1,10,0,3,32,1,0.324,0.304,0.628,6,0.179,0.0,9,19,36,0.53,0,0.31,3.97,0.099,12.2,0.218
2025,68362,추재현,두산,OB,20,0.222,34,87,81,7,18,3,1,1,26,7,2,0,3,0,1,17,2,0.321,0.259,0.58,3,0.111,0.286,5,29,17,1.71,1,0.18,3.89,0.099,6.0,0.197
2025,63257,김인태,두산,OB,21,0.213,106,225,183,17,39,10,1,3,60,25,0,1,36,0,5,57,2,0.328,0.356,0.684,4,0.25,0.341,14,42,46,0.91,3,0.63,4.36,0.115,24.9,0.242
2025,55226,김준상,두산,OB,22,0.2,9,17,15,1,3,1,0,0,4,0,1,0,0,0,1,8,0,0.267,0.25,0.517,1,0.0,0.0,1,3,1,3.0,0,0.0,3.65,0.067,1.0,0.179
2025,69238,김대한,두산,OB,23,0.194,16,37,36,1,7,0,0,1,10,5,0,0,1,0,0,6,0,0.278,0.216,0.494,2,0.167,0.0,1,13,10,1.3,0,0.17,3.7,0.083,1.8,0.167
2025,55224,이선우,두산,OB,24,0.182,10,11,11,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0.273,0.182,0.455,0,0.0,0.333,1,3,4,0.75,0,0.0,4.36,0.091,0.4,0.15
2025,54219,류현준,두산,OB,25,0.136,17,22,22,2,3,0,0,0,3,1,0,0,0,0,0,6,1,0.136,0.136,0.272,0,0.143,0.25,0,11,2,5.5,0,0.0,3.18,0.0,-0.6,0.095
2025,65269,김민혁,두산,OB,26,0.118,10,21,17,2,2,0,0,1,5,1,0,0,4,0,0,6,0,0.294,0.286,0.58,0,0.0,0.0,1,3,6,0.5,0,0.67,3.86,0.176,1.9,0.202
2025,54205,여동건,두산,OB,27,0.105,19,21,19,6,2,0,0,0,2,2,0,0,2,0,0,2,1,0.105,0.19,0.295,0,0.333,0.333,0,11,4,2.75,0,1.0,3.76,0.0,-0.6,0.112
2025,54214,전다민,두산,OB,28,0.083,22,12,12,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0.083,0.083,0.166,0,0.5,0.0,0,6,5,1.2,0,,3.25,0.0,-0.3,0.058
2025,51269,강현구,두산,OB,29,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,0.0,4.0,0.0,-0.2,0.0
2025,72523,고효준,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55216,김성재,두산,OB,29,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,3.0,0.0,-0.1,0.0
2025,74206,김재호,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,68830,김정우,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54263,김택연,두산,OB,29,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55221,김한중,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,68269,김호준,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,53204,박민준,두산,OB,29,0.0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,4.0,0.0,-0.2,0.0
2025,51298,박성재,두산,OB,29,0.0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0,3.86,0.0,-0.7,0.0
2025,68249,박신지,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,67266,박치국,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55215,양재훈,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,66291,이영하,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,63202,장승현,두산,OB,29,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,2,0,,0,,3.0,0.0,-0.6,0.0
2025,52208,천현재,두산,OB,29,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,3,0,,0,,3.33,0.0,-0.6,0.0
2025,67263,최원준,두산,OB,29,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55267,홍민규,두산,OB,29,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54305,이재상,키움,WO,1,0.5,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1.0,0,0.0,0.0,0,0,0,,0,0.0,3.0,0.0,0.4,0.35
2025,65357,송성문,키움,WO,2,0.315,144,646,574,103,181,37,4,26,304,90,0,3,68,5,1,96,6,0.53,0.387,0.917,53,0.372,0.333,67,139,161,0.86,8,0.71,3.79,0.214,114.9,0.307
2025,51302,이주형,키움,WO,3,0.313,11,17,16,2,5,0,0,0,5,2,0,0,1,0,0,7,0,0.313,0.353,0.666,1,0.6,0.143,0,2,2,1.0,0,0.14,3.88,0.0,1.8,0.237
2025,76267,최주환,키움,WO,4,0.275,120,506,459,45,126,31,1,12,195,74,0,6,36,2,5,66,8,0.425,0.33,0.755,33,0.291,0.5,44,112,161,0.7,6,0.55,4.07,0.15,64.2,0.255
2025,53344,김동헌,키움,WO,5,0.268,49,91,82,8,22,3,0,0,25,8,0,1,7,0,1,23,0,0.305,0.33,0.635,3,0.292,0.6,3,21,17,1.24,0,0.3,4.42,0.037,9.2,0.225
2025,68305,변상권,키움,WO,6,0.263,12,20,19,2,5,2,0,0,7,4,0,1,0,0,0,2,0,0.368,0.25,0.618,0,0.333,0.167,2,8,5,1.6,0,0.0,3.45,0.105,2.0,0.205
2025,54444,카디네스,키움,WO,7,0.253,86,361,320,33,81,15,1,7,119,42,0,3,32,2,6,67,7,0.372,0.33,0.702,21,0.284,0.0,23,79,96,0.82,1,0.48,3.37,0.119,39.7,0.242
2025,50304,김병휘,키움,WO,8,0.25,7,6,4,2,1,0,0,0,1,0,0,0,2,0,0,1,0,0.25,0.5,0.75,0,0.0,0.0,0,0,2,0.0,0,2.0,5.67,0.0,0.9,0.288
2025,69332,주성원,키움,WO,8,0.25,58,174,156,21,39,6,0,1,48,12,0,1,13,0,4,45,2,0.308,0.322,0.63,10,0.212,0.3,7,36,37,0.97,1,0.29,3.95,0.058,17.0,0.222
2025,64340,임지열,키움,WO,10,0.244,102,417,369,51,90,14,2,11,141,50,1,3,42,0,2,111,11,0.382,0.322,0.704,19,0.31,0.6,27,89,82,1.09,3,0.38,3.91,0.138,46.0,0.24
2025,53312,김건희,키움,WO,11,0.242,105,344,322,24,78,20,2,3,111,25,7,2,13,0,0,102,10,0.345,0.27,0.615,19,0.224,0.2,25,91,53,1.72,3,0.13,3.93,0.102,26.3,0.208
2025,55326,스톤,키움,WO,12,0.241,22,93,87,4,21,0,0,2,27,15,0,1,5,0,0,24,2,0.31,0.28,0.59,6,0.286,1.0,2,19,24,0.79,1,0.21,3.99,0.069,7.6,0.204
2025,50167,이주형,키움,WO,13,0.24,127,514,446,55,107,22,1,11,164,45,3,0,37,2,28,115,7,0.368,0.337,0.705,28,0.257,0.222,34,131,93,1.41,5,0.32,3.75,0.128,59.6,0.244
2025,78756,오선진,키움,WO,14,0.238,99,163,143,15,34,8,0,1,45,19,4,1,12,0,3,45,2,0.315,0.308,0.623,8,0.313,0.0,9,40,25,1.6,5,0.27,4.22,0.077,14.4,0.217
2025,55392,어준서,키움,WO,15,0.238,116,360,324,48,77,9,1,6,106,27,3,1,30,1,2,75,10,0.327,0.305,0.632,20,0.222,0.182,16,89,84,1.06,3,0.4,3.95,0.09,31.6,0.219
2025,64346,임병욱,키움,WO,16,0.233,52,140,133,12,31,4,3,2,47,13,1,1,5,0,0,33,3,0.353,0.259,0.612,6,0.29,0.222,9,41,29,1.41,0,0.15,3.73,0.12,11.6,0.205
2025,64984,김태진,키움,WO,17,0.233,94,304,279,27,65,11,2,5,95,25,2,3,20,1,0,53,6,0.341,0.281,0.622,15,0.156,0.214,18,79,85,0.93,0,0.38,3.8,0.108,26.6,0.212
2025,55397,전태현,키움,WO,18,0.231,77,207,182,20,42,5,0,0,47,10,3,2,20,0,0,59,2,0.258,0.304,0.562,8,0.282,0.267,5,37,46,0.8,0,0.34,4.45,0.027,16.7,0.201
2025,50357,박주홍,키움,WO,19,0.226,102,283,248,33,56,11,3,3,82,23,2,2,30,0,1,72,5,0.331,0.31,0.641,12,0.219,0.182,17,57,65,0.88,3,0.42,4.18,0.105,28.2,0.222
2025,66838,김동엽,키움,WO,20,0.222,9,29,27,2,6,2,0,0,8,2,0,0,2,0,0,11,1,0.296,0.276,0.572,2,0.5,0.0,2,3,7,0.43,0,0.18,4.14,0.074,1.8,0.198
2025,54344,고영우,키움,WO,21,0.217,14,26,23,4,5,1,0,0,6,2,1,0,2,0,0,6,2,0.261,0.28,0.541,1,0.3,0.0,1,7,5,1.4,0,0.33,3.5,0.043,1.0,0.191
2025,74163,이용규,키움,WO,22,0.216,14,41,37,7,8,1,0,0,9,0,1,0,3,0,0,8,1,0.243,0.275,0.518,2,0.143,0.0,1,14,7,2.0,0,0.38,3.76,0.027,2.4,0.185
2025,52366,푸이그,키움,WO,23,0.212,40,172,156,17,33,2,0,6,53,20,0,0,12,0,4,38,1,0.34,0.285,0.625,9,0.256,0.0,8,35,50,0.7,3,0.32,3.76,0.128,16.3,0.213
2025,55339,염승원,키움,WO,24,0.211,11,21,19,2,4,0,0,0,4,1,0,1,1,0,0,6,0,0.211,0.238,0.449,0,0.0,0.0,0,8,2,4.0,0,0.17,3.76,0.0,1.3,0.16
2025,62332,김재현,키움,WO,25,0.208,62,128,120,12,25,5,0,0,30,5,4,0,1,0,3,31,1,0.25,0.234,0.484,5,0.132,0.0,5,46,18,2.56,1,0.03,3.48,0.042,6.1,0.168
2025,78135,이형종,키움,WO,26,0.2,33,82,70,4,14,3,0,2,23,6,2,0,9,0,1,22,3,0.329,0.3,0.629,1,0.2,0.222,5,21,13,1.62,0,0.41,4.07,0.129,6.9,0.217
2025,62925,강진성,키움,WO,27,0.182,6,13,11,1,2,0,0,0,2,1,0,0,2,0,0,1,2,0.182,0.308,0.49,1,0.2,0.0,0,7,1,7.0,1,2.0,3.46,0.0,0.1,0.184
2025,54394,송지후,키움,WO,28,0.175,33,86,80,5,14,3,0,1,20,8,0,1,3,0,2,18,3,0.25,0.221,0.471,3,0.154,0.0,4,25,24,1.04,0,0.17,3.76,0.075,3.2,0.162
2025,54307,원성준,키움,WO,29,0.174,24,53,46,5,8,1,0,2,15,4,0,0,7,0,0,18,1,0.326,0.283,0.609,3,0.333,0.2,3,10,10,1.0,0,0.39,4.09,0.152,4.5,0.209
2025,52305,박수종,키움,WO,30,0.143,38,45,42,6,6,0,0,1,9,2,0,0,3,0,0,12,0,0.214,0.2,0.414,2,0.083,0.0,1,12,12,1.0,0,0.25,4.18,0.071,1.8,0.144
2025,75566,이원석,키움,WO,30,0.143,5,8,7,1,1,0,0,0,1,0,0,0,1,0,0,2,1,0.143,0.25,0.393,0,0.0,0.0,0,2,2,1.0,0,0.5,4.25,0.0,-0.1,0.148
2025,51359,장재영,키움,WO,30,0.143,10,16,14,1,2,0,0,0,2,2,0,0,2,0,0,7,0,0.143,0.25,0.393,0,0.333,0.0,0,2,3,0.67,0,0.29,3.63,0.0,0.7,0.148
