season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2026,66291,이영하,두산,OB,8,3.32,15,2,1,4,0,0.667,19,14,2,14,0,23,7,7,1.47,0,0,0,1,84,314,0.2,2,0,0,0,0,3,0,1,0,2,10,5,2,1,17,16,1.06,0.267,20.9,16.5,10.89,6.63,1.64,0.333,0.314,0.647
2026,67246,김명신,두산,OB,9,3.38,3,1,0,0,0,1.0,2 2/3,3,0,1,1,0,1,1,1.5,0,0,0,0,13,41,0.3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,5,0.6,0.273,13.7,15.4,0.0,3.38,0.0,0.385,0.4,0.785
2026,67266,박치국,두산,OB,10,3.6,13,0,0,0,3,,10,15,0,2,3,10,6,4,1.7,0,0,0,0,52,220,0.326,4,1,0,1,0,1,0,0,0,0,2,5,0,1,14,8,1.75,0.405,16.9,22.0,9.0,1.8,5.0,0.385,0.457,0.842
2026,68220,곽빈,두산,OB,11,3.62,9,3,2,0,0,0.6,49 2/3,50,3,20,1,57,24,20,1.41,0,0,5,0,218,865,0.259,7,0,0,4,0,2,0,9,3,0,0,0,0,3,40,50,0.8,0.343,96.1,17.4,10.33,3.62,2.85,0.326,0.342,0.668
2026,55215,양재훈,두산,OB,12,3.74,21,1,2,0,2,0.333,21 2/3,19,2,12,3,26,11,9,1.43,0,0,0,0,97,424,0.235,2,0,1,0,2,5,0,0,0,1,5,5,0,2,25,11,2.27,0.321,20.2,19.6,10.8,4.98,2.17,0.354,0.333,0.687
2026,55239,잭로그,두산,OB,13,3.83,9,3,3,0,0,0.5,54,62,4,9,2,47,25,23,1.31,0,0,5,0,235,827,0.279,14,0,2,0,0,1,0,9,3,0,0,0,0,3,65,48,1.35,0.339,91.9,15.3,7.83,1.5,5.22,0.313,0.396,0.709
2026,53259,최준호,두산,OB,14,4.15,7,2,1,0,0,0.667,13,10,3,3,0,16,6,6,1.0,0,0,0,0,51,234,0.208,3,0,0,0,0,2,0,1,0,2,1,0,0,0,5,17,0.29,0.241,33.4,18.0,11.08,2.08,5.33,0.255,0.458,0.713
2026,65639,박정수,두산,OB,15,4.5,4,0,0,0,0,,4,5,0,3,0,1,4,2,2.0,0,0,0,0,18,67,0.357,1,0,0,1,0,0,0,0,0,0,4,0,0,3,5,4,1.25,0.357,16.8,16.8,2.25,6.75,0.33,0.444,0.429,0.873
2026,51264,최승용,두산,OB,16,4.57,9,1,4,0,0,0.2,43 1/3,51,2,19,0,26,25,22,1.62,0,0,2,0,199,753,0.293,6,1,4,2,0,1,0,9,1,0,0,0,0,2,45,54,0.83,0.331,83.7,17.4,5.4,3.95,1.37,0.359,0.374,0.733
2026,50234,플렉센,두산,OB,17,5.4,2,0,2,0,0,0.0,5,2,1,6,2,3,4,3,1.6,0,0,0,0,26,111,0.111,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6,7,0.86,0.071,55.5,22.2,5.4,10.8,0.5,0.385,0.278,0.663
2026,52204,이병헌,두산,OB,18,6.11,24,1,1,0,4,0.5,17 2/3,25,1,7,0,16,14,12,1.81,0,0,0,3,84,356,0.329,3,0,0,1,0,1,0,0,0,1,0,7,0,1,20,16,1.25,0.4,14.8,20.2,8.15,3.57,2.29,0.381,0.408,0.789
2026,56218,타무라,두산,OB,19,8.56,15,1,1,0,2,0.5,13 2/3,26,3,5,1,13,13,13,2.27,0,0,0,0,72,283,0.406,6,0,0,2,0,2,0,0,0,1,4,1,0,0,13,14,0.93,0.46,18.9,20.7,8.56,3.29,2.6,0.444,0.641,1.085
2026,77211,이용찬,두산,OB,20,10.13,7,1,0,0,0,1.0,5 1/3,9,2,2,0,5,6,6,2.06,0,0,0,0,28,96,0.36,2,0,1,0,0,1,0,0,0,1,1,1,0,0,6,5,1.2,0.389,13.7,18.0,8.44,3.38,2.5,0.407,0.68,1.087
2026,68249,박신지,두산,OB,21,10.5,9,0,0,0,0,,12,14,3,8,2,9,14,14,1.83,0,0,0,0,58,196,0.304,3,1,1,1,0,0,0,0,0,0,0,0,0,2,11,13,0.85,0.314,21.8,16.3,6.75,6.0,1.13,0.421,0.609,1.03
2026,52206,최지강,두산,OB,22,18.0,7,0,0,0,0,,4,9,0,4,1,4,11,8,3.25,0,0,0,0,27,98,0.429,3,1,1,0,0,1,1,0,0,0,1,1,0,0,5,3,1.67,0.529,14.0,24.5,9.0,9.0,1.0,0.538,0.667,1.205
2026,76118,원종현,키움,WO,1,1.53,17,0,0,0,4,,17 2/3,17,0,2,0,13,5,3,1.08,0,0,0,0,72,270,0.25,3,0,1,1,0,0,0,0,0,0,4,4,0,0,19,20,0.95,0.304,15.9,15.3,6.62,1.02,6.5,0.268,0.294,0.562
2026,56318,박준현,키움,WO,2,2.29,4,1,1,0,0,0.5,19 2/3,17,0,13,0,17,6,5,1.53,0,0,1,0,89,365,0.224,4,0,0,0,0,2,0,4,1,0,0,0,0,2,27,15,1.8,0.288,91.3,18.6,7.78,5.95,1.31,0.337,0.276,0.613
2026,68341,안우진,키움,WO,3,2.7,6,1,2,0,0,0.333,20,17,1,5,0,27,7,6,1.1,0,0,0,0,84,318,0.221,5,1,2,0,0,0,0,6,1,0,0,0,0,2,19,14,1.36,0.327,53.0,15.9,12.15,2.25,5.4,0.268,0.351,0.619
2026,69045,알칸타라,키움,WO,4,2.81,9,4,3,0,0,0.571,57 2/3,62,6,9,0,53,19,18,1.23,0,0,6,0,240,881,0.271,9,2,1,1,0,2,0,9,4,0,0,0,0,5,50,65,0.77,0.327,97.9,15.3,8.27,1.4,5.89,0.297,0.406,0.703
2026,56348,유토,키움,WO,5,3.15,23,3,1,9,4,0.75,20,23,0,7,0,18,7,7,1.5,0,0,0,2,87,397,0.307,3,1,4,1,0,2,0,0,0,3,14,15,1,3,14,21,0.67,0.397,17.3,19.9,8.1,3.15,2.57,0.361,0.373,0.734
2026,55359,김서준,키움,WO,6,3.24,5,0,0,0,0,,8 1/3,3,1,6,1,9,3,3,1.08,0,0,0,0,34,134,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1.14,0.118,26.8,16.1,9.72,6.48,1.5,0.294,0.222,0.516
2026,55322,로젠버그,키움,WO,7,3.86,1,0,0,0,0,,2 1/3,2,0,2,1,3,1,1,1.71,0,0,0,0,12,52,0.222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3.0,0.333,52.0,22.3,11.57,7.71,1.5,0.417,0.222,0.639
2026,51761,배동현,키움,WO,8,4.06,9,4,2,0,0,0.667,37 2/3,48,4,11,2,32,17,17,1.57,0,0,0,1,173,674,0.308,11,1,1,3,0,0,0,5,2,2,0,1,0,3,33,46,0.72,0.358,74.9,17.9,7.65,2.63,2.91,0.355,0.468,0.823
2026,55394,박정훈,키움,WO,9,4.08,17,2,1,0,6,0.667,28 2/3,26,1,19,2,20,13,13,1.57,0,0,0,1,129,482,0.248,7,1,2,1,0,2,1,3,1,1,0,6,0,3,43,17,2.53,0.294,28.4,16.8,6.28,5.97,1.05,0.37,0.362,0.732
2026,56334,와일스,키움,WO,10,4.13,4,0,3,0,0,0.0,24,32,2,2,1,17,12,11,1.42,0,0,2,0,107,387,0.323,5,0,1,4,0,0,0,4,0,0,0,0,0,0,29,25,1.16,0.357,96.8,16.1,6.38,0.75,8.5,0.33,0.434,0.764
2026,64350,하영민,키움,WO,11,4.58,8,2,3,0,0,0.4,37 1/3,35,6,20,2,34,22,19,1.47,0,0,1,0,167,648,0.246,11,1,1,2,0,5,0,7,2,0,0,0,0,3,27,48,0.56,0.279,81.0,17.4,8.2,4.82,1.7,0.343,0.465,0.808
2026,63512,박진형,키움,WO,12,5.28,13,1,1,0,2,0.5,15 1/3,17,2,8,1,12,9,9,1.63,0,0,0,0,68,248,0.293,2,2,0,1,1,0,0,0,0,1,4,2,0,2,19,11,1.73,0.333,19.1,16.2,7.04,4.7,1.5,0.382,0.5,0.882
2026,67116,오석주,키움,WO,13,5.7,13,0,1,0,0,0.0,23 2/3,27,0,18,3,18,16,15,1.9,0,0,0,0,120,466,0.287,7,0,3,2,0,1,0,3,0,0,0,0,0,0,22,29,0.76,0.346,35.8,19.7,6.85,6.85,1.0,0.41,0.362,0.772
2026,56345,정다훈,키움,WO,14,6.0,9,0,0,0,0,,9,11,2,7,1,1,6,6,2.0,0,0,0,0,45,172,0.314,2,0,1,1,1,0,0,0,0,0,5,0,0,1,9,15,0.6,0.273,19.1,19.1,1.0,7.0,0.14,0.432,0.543,0.975
2026,51301,김성진,키움,WO,15,6.75,19,1,1,0,8,0.5,18 2/3,24,1,6,1,13,14,14,1.61,0,0,0,0,82,328,0.329,4,0,1,1,0,0,0,0,0,1,0,4,0,3,24,13,1.85,0.383,17.3,17.6,6.27,2.89,2.17,0.383,0.425,0.808
2026,56337,박지성,키움,WO,15,6.75,2,0,0,0,0,,1 1/3,2,0,0,0,1,1,1,1.5,0,0,0,0,6,19,0.333,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0.5,0.4,9.5,14.3,6.75,0.0,,0.333,0.333,0.666
2026,53301,박윤성,키움,WO,17,7.71,4,0,1,0,1,0.0,2 1/3,2,0,2,0,1,2,2,1.71,0,0,0,1,10,31,0.25,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,,0.286,7.8,13.3,3.86,7.71,0.5,0.4,0.25,0.65
2026,54362,전준표,키움,WO,18,8.53,7,0,0,0,0,,6 1/3,10,1,8,2,7,6,6,2.84,0,0,0,0,39,184,0.345,1,1,0,0,0,5,0,0,0,0,1,0,0,0,7,5,1.4,0.429,26.3,29.1,9.95,11.37,0.88,0.513,0.552,1.065
2026,56366,이태양,키움,WO,19,9.0,1,0,0,0,0,,1,1,0,1,2,0,1,1,2.0,0,0,0,0,6,18,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.0,0.333,18.0,18.0,0.0,9.0,0.0,0.667,0.333,1.0
2026,67391,김재웅,키움,WO,20,9.98,15,0,1,5,2,0.0,15 1/3,20,4,8,0,6,17,17,1.83,0,0,0,2,74,294,0.317,3,0,2,1,0,0,0,0,0,0,7,9,1,1,18,20,0.9,0.296,19.6,19.2,3.52,4.7,0.75,0.389,0.556,0.945
2026,69360,조영건,키움,WO,21,10.13,7,0,0,0,0,,5 1/3,9,1,2,1,6,6,6,2.06,0,0,0,0,28,105,0.36,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,7,0.43,0.444,15.0,19.7,10.13,3.38,3.0,0.429,0.64,1.069
2026,55377,정세영,키움,WO,22,10.43,6,0,2,0,0,0.0,14 2/3,24,3,6,1,4,19,17,2.05,0,0,0,0,76,268,0.369,4,0,3,1,0,2,0,2,0,0,3,0,0,1,8,30,0.27,0.356,44.7,18.3,2.45,3.68,0.67,0.425,0.569,0.994
2026,55301,이준우,키움,WO,23,10.8,6,0,1,0,0,0.0,6 2/3,11,0,5,1,6,9,8,2.4,0,0,0,0,35,141,0.379,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,9,0.33,0.478,23.5,21.2,8.1,6.75,1.2,0.486,0.414,0.9
2026,55313,정현우,키움,WO,23,10.8,1,0,1,0,0,0.0,5,5,1,3,0,3,6,6,1.6,0,0,0,0,22,84,0.263,2,0,0,0,0,0,0,1,0,0,0,0,0,1,5,6,0.83,0.267,84.0,16.8,5.4,5.4,1.0,0.364,0.526,0.89
2026,54368,김연주,키움,WO,25,16.2,2,0,1,0,0,0.0,3 1/3,5,0,4,1,3,7,6,2.7,0,0,0,0,21,80,0.313,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,5,0.6,0.385,40.0,24.0,8.1,10.8,0.75,0.476,0.375,0.851
2026,52395,윤석원,키움,WO,26,19.29,2,0,0,0,0,,2 1/3,6,1,0,0,1,5,5,2.57,0,0,0,0,13,41,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,1.0,0.455,20.5,17.6,3.86,0.0,,0.462,0.833,1.295
2026,53164,김동규,키움,WO,27,27.0,3,0,0,0,0,,1 1/3,4,0,2,1,3,4,4,4.5,0,0,0,0,11,50,0.5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0.0,0.8,16.7,37.5,20.25,13.5,1.5,0.636,0.5,1.136
2026,54319,김윤하,키움,WO,27,27.0,1,0,0,0,0,,2/3,2,1,1,0,1,3,2,4.5,0,0,0,0,6,26,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.333,26.0,39.0,13.5,13.5,1.0,0.5,1.2,1.7
