season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2026,56322,브룩스,키움,WO,5,41,1,1,0,100.0,3,0
2026,64340,임지열,키움,WO,5,20,2,1,1,50.0,1,0
2026,55371,권혁빈,키움,WO,7,17,0,0,0,,0,0
2026,53312,김건희,키움,WO,7,43,0,0,0,,1,0
2026,53344,김동헌,키움,WO,7,6,0,0,0,,0,0
2026,65898,김웅빈,키움,WO,7,8,0,0,0,,1,0
2026,54319,김윤하,키움,WO,7,1,0,0,0,,0,0
2026,62332,김재현,키움,WO,7,5,0,0,0,,0,0
2026,56326,김지석,키움,WO,7,17,0,0,0,,0,0
2026,64984,김태진,키움,WO,7,5,0,0,0,,0,0
2026,75125,박병호,키움,WO,7,1,0,0,0,,0,0
2026,53305,박성빈,키움,WO,7,6,0,0,0,,0,0
2026,52305,박수종,키움,WO,7,23,0,0,0,,1,0
2026,56337,박지성,키움,WO,7,1,0,0,0,,0,0
2026,63512,박진형,키움,WO,7,1,0,0,0,,0,0
2026,52348,박찬혁,키움,WO,7,19,0,0,0,,0,0
2026,56304,박한결,키움,WO,7,14,0,0,0,,0,0
2026,78168,서건창,키움,WO,7,11,0,0,0,,0,0
2026,54394,송지후,키움,WO,7,13,0,0,0,,0,0
2026,79608,안치홍,키움,WO,7,45,0,0,0,,0,0
2026,55370,양현종,키움,WO,7,15,0,0,0,,0,1
2026,55392,어준서,키움,WO,7,12,0,0,0,,0,0
2026,55339,염승원,키움,WO,7,4,0,0,0,,0,0
2026,78756,오선진,키움,WO,7,32,0,0,0,,0,0
2026,51302,이주형,키움,WO,7,5,0,0,0,,0,0
2026,55397,전태현,키움,WO,7,4,0,0,0,,0,0
2026,69360,조영건,키움,WO,7,1,0,0,0,,0,0
2026,69332,주성원,키움,WO,7,9,0,0,0,,0,0
2026,56338,최재영,키움,WO,7,12,0,0,0,,0,0
2026,76267,최주환,키움,WO,7,41,0,0,0,,1,0
2026,68362,추재현,키움,WO,7,5,0,0,0,,0,0
