season_year,player_id,player_name,team_name,team_code,rank_no,position,g,gs,ip,e,pko,po,a,dp,fpct,pb,sb,cs,cs_rate
2026,54529,레이예스,롯데,LT,4,좌익수,29,25,231,0,0,44,2,2,1.0,0,0,0,
2026,61102,유강남,롯데,LT,4,포수,29,17,140 2/3,1,0,123,12,0,0.993,3,20,5,20.0
2026,52591,윤동희,롯데,LT,4,우익수,29,28,227 1/3,0,0,49,3,1,1.0,0,0,0,
2026,68507,장두성,롯데,LT,7,중견수,26,14,152,0,0,39,0,0,1.0,0,0,0,
2026,52568,한태양,롯데,LT,8,2루수,25,23,195,2,0,47,59,9,0.981,0,0,0,
2026,50500,황성빈,롯데,LT,9,중견수,22,18,157 1/3,1,0,36,0,0,0.973,0,0,0,
2026,62802,박승욱,롯데,LT,10,3루수,21,12,122 1/3,0,0,7,22,1,1.0,0,0,0,
2026,68525,한동희,롯데,LT,11,3루수,20,20,156,3,0,10,18,0,0.903,0,0,0,
2026,56536,박정민,롯데,LT,12,투수,19,0,20,1,0,3,1,0,0.8,0,0,0,
2026,62528,김원중,롯데,LT,13,투수,18,0,14 2/3,1,0,2,4,0,0.857,0,0,0,
2026,68242,정철원,롯데,LT,13,투수,18,0,14 2/3,0,0,0,2,0,1.0,0,0,0,
2026,50556,최준용,롯데,LT,15,투수,17,0,18,0,0,2,1,0,1.0,0,0,0,
2026,54598,이호준,롯데,LT,16,2루수,16,5,55 1/3,0,0,13,19,5,1.0,0,0,0,
2026,78513,전준우,롯데,LT,17,좌익수,15,15,113 2/3,1,0,21,1,0,0.957,0,0,0,
2026,68036,최이준,롯데,LT,17,투수,15,0,13,0,0,1,1,1,1.0,0,0,0,
2026,68260,현도훈,롯데,LT,19,투수,13,0,17,1,0,0,3,0,0.75,0,0,0,
2026,69517,고승민,롯데,LT,21,2루수,11,11,89,1,0,21,27,4,0.98,0,0,0,
2026,50150,손호영,롯데,LT,21,3루수,11,8,74 1/3,0,0,5,15,1,1.0,0,0,0,
2026,56548,쿄야마,롯데,LT,23,투수,10,0,10 2/3,0,0,1,0,0,1.0,0,0,0,
2026,51551,나승엽,롯데,LT,26,1루수,9,7,66,2,0,63,4,3,0.971,0,0,0,
2026,56531,로드리게스,롯데,LT,26,투수,9,9,50,0,0,5,8,0,1.0,0,0,0,
2026,51516,김진욱,롯데,LT,28,투수,8,8,47,0,0,1,4,0,1.0,0,0,0,
2026,67539,나균안,롯데,LT,28,투수,8,8,45 2/3,0,0,2,6,0,1.0,0,0,0,
2026,64021,박세웅,롯데,LT,28,투수,8,8,43 1/3,1,1,3,10,0,0.929,0,0,0,
2026,56523,비슬리,롯데,LT,28,투수,8,8,42 1/3,0,0,2,8,0,1.0,0,0,0,
2026,54537,정현수,롯데,LT,28,투수,8,0,4,0,0,1,1,0,1.0,0,0,0,
2026,69508,신윤후,롯데,LT,34,좌익수,7,0,11,0,0,4,0,0,1.0,0,0,0,
2026,54503,박준우,롯데,LT,36,투수,6,0,8,0,1,0,2,1,1.0,0,0,0,
2026,68518,정보근,롯데,LT,37,포수,5,0,7,0,0,6,2,0,1.0,0,0,1,100.0
2026,63543,구승민,롯데,LT,40,투수,4,0,3 1/3,0,0,1,1,0,1.0,0,0,0,
2026,65522,김강현,롯데,LT,40,투수,4,0,4 2/3,0,0,0,0,0,,0,0,0,
2026,67588,윤성빈,롯데,LT,40,투수,4,0,3 1/3,1,0,0,0,0,0.0,0,0,0,
2026,52530,이민석,롯데,LT,40,투수,4,0,4 2/3,0,0,1,0,0,1.0,0,0,0,
2026,52514,김세민,롯데,LT,46,유격수,3,0,4,0,0,1,2,1,1.0,0,0,0,
2026,56595,김한홀,롯데,LT,46,우익수,3,0,3,0,0,0,0,0,,0,0,0,
2026,77564,김민성,롯데,LT,52,3루수,2,1,11,0,0,1,1,0,1.0,0,0,0,
2026,66047,박세진,롯데,LT,57,투수,1,0,0,0,0,0,0,0,,0,0,0,
2026,56567,신동건,롯데,LT,57,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,56563,이서준,롯데,LT,57,유격수,1,0,2,0,0,0,0,0,,0,0,0,
2026,55503,이영재,롯데,LT,57,투수,1,0,2/3,0,0,0,0,0,,0,0,0,
2026,66451,최충연,롯데,LT,57,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,65653,김호령,KIA,HT,1,중견수,41,41,362,1,0,95,4,1,0.99,0,0,0,
2026,52605,김도영,KIA,HT,2,3루수,39,38,324 2/3,1,0,30,63,8,0.989,0,0,0,
2026,68646,한준수,KIA,HT,3,포수,33,26,242,1,0,201,17,5,0.995,1,27,8,22.9
2026,62947,나성범,KIA,HT,4,우익수,25,25,199,1,0,38,1,0,0.975,0,0,0,
2026,65769,김범수,KIA,HT,5,투수,22,0,16,0,0,2,2,0,1.0,0,0,0,
2026,78603,김선빈,KIA,HT,5,2루수,22,22,168,0,0,30,56,9,1.0,0,0,0,
2026,56632,데일,KIA,HT,5,유격수,22,21,174 1/3,7,0,30,39,7,0.908,0,0,0,
2026,55636,박재현,KIA,HT,5,우익수,22,14,136,0,0,21,1,1,1.0,0,0,0,
2026,50657,박민,KIA,HT,9,유격수,21,13,115,3,0,21,28,8,0.942,0,0,0,
2026,63342,조상우,KIA,HT,9,투수,21,0,19,0,0,0,1,0,1.0,0,0,0,
2026,56626,카스트로,KIA,HT,11,좌익수,20,20,155 1/3,0,0,45,1,0,1.0,0,0,0,
2026,67609,박정우,KIA,HT,12,좌익수,19,0,33 2/3,1,0,10,0,0,0.909,0,0,0,
2026,55926,정현창,KIA,HT,13,2루수,18,1,38 2/3,0,0,8,11,1,1.0,0,0,0,
2026,66614,김규성,KIA,HT,15,1루수,17,5,72,1,0,56,2,3,0.983,0,0,0,
2026,78122,김태군,KIA,HT,15,포수,17,14,111,0,0,80,4,0,1.0,2,8,0,0.0
2026,52639,최지민,KIA,HT,15,투수,17,0,15 2/3,1,0,1,2,1,0.75,0,0,0,
2026,54610,성영탁,KIA,HT,18,투수,16,0,19 1/3,0,0,0,4,0,1.0,0,0,0,
2026,51994,한재승,KIA,HT,20,투수,15,0,14 2/3,0,0,0,0,0,,0,0,0,
2026,50662,정해영,KIA,HT,21,투수,13,0,13 2/3,0,0,0,2,0,1.0,0,0,0,
2026,55267,홍민규,KIA,HT,21,투수,13,0,13 1/3,0,0,1,1,0,1.0,0,0,0,
2026,52634,박상준,KIA,HT,24,1루수,12,12,88,0,0,85,4,5,1.0,0,0,0,
2026,52641,황동하,KIA,HT,25,투수,11,4,34 2/3,0,0,3,1,0,1.0,0,0,0,
2026,60768,이태양,KIA,HT,27,투수,10,0,12 2/3,1,0,1,2,0,0.75,0,0,0,
2026,54640,네일,KIA,HT,30,투수,9,9,51,1,0,4,9,0,0.929,0,0,0,
2026,69636,오선우,KIA,HT,30,1루수,9,7,67,1,0,71,7,3,0.987,0,0,0,
2026,51648,이의리,KIA,HT,30,투수,9,9,33 1/3,0,0,1,4,0,1.0,0,0,0,
2026,55610,김태형,KIA,HT,33,투수,8,5,25,0,0,0,3,0,1.0,0,0,0,
2026,77637,양현종,KIA,HT,33,투수,8,8,38 2/3,0,0,1,2,0,1.0,0,0,0,
2026,55633,올러,KIA,HT,33,투수,8,8,50 1/3,0,0,4,3,0,1.0,0,0,0,
2026,56613,아데를린,KIA,HT,37,1루수,7,7,60,2,0,55,4,6,0.967,0,0,0,
2026,52667,윤도현,KIA,HT,39,1루수,6,5,30 1/3,0,0,24,2,1,1.0,0,0,0,
2026,68504,이호연,KIA,HT,39,1루수,6,4,34 2/3,0,0,40,3,4,1.0,0,0,0,
2026,76225,김건국,KIA,HT,41,투수,5,0,4 2/3,0,0,0,0,0,,0,0,0,
2026,66354,주효상,KIA,HT,41,포수,5,3,28,0,0,29,1,0,1.0,0,1,1,50.0
2026,52628,한승연,KIA,HT,41,좌익수,5,4,32,0,0,8,1,0,1.0,0,0,0,
2026,62951,이형범,KIA,HT,45,투수,4,0,5,0,0,0,0,0,,0,0,0,
2026,66609,전상현,KIA,HT,45,투수,4,0,3 1/3,0,0,0,0,0,,0,0,0,
2026,50641,장재혁,KIA,HT,47,투수,3,0,4,0,0,1,0,0,1.0,0,0,0,
2026,61643,홍건희,KIA,HT,47,투수,3,0,3,0,0,0,0,0,,0,0,0,
2026,61353,고종욱,KIA,HT,52,좌익수,2,1,9,0,0,1,0,0,1.0,0,0,0,
2026,69620,김기훈,KIA,HT,52,투수,2,0,1 2/3,0,0,0,0,0,,0,0,0,
2026,68928,김시훈,KIA,HT,52,투수,2,0,2,0,0,0,1,0,1.0,0,0,0,
2026,64560,이창진,KIA,HT,58,우익수,1,1,5,0,0,2,0,0,1.0,0,0,0,
2026,64646,박찬호,두산,OB,1,유격수,42,41,356,4,0,71,106,26,0.978,0,0,0,
2026,79231,정수빈,두산,OB,1,중견수,42,41,356,1,0,84,2,0,0.989,0,0,0,
2026,56251,카메론,두산,OB,3,우익수,38,38,318,1,0,60,0,0,0.984,0,0,0,
2026,55252,박준순,두산,OB,4,2루수,37,36,301 2/3,5,0,84,93,18,0.973,0,0,0,
2026,53554,김민석,두산,OB,5,좌익수,35,30,252,2,0,53,1,1,0.964,0,0,0,
2026,76232,양의지,두산,OB,6,포수,27,26,211,1,0,199,13,2,0.995,2,22,2,8.3
2026,53296,윤준호,두산,OB,7,포수,25,11,120 2/3,0,0,115,7,0,1.0,0,3,0,0.0
2026,51203,안재석,두산,OB,8,3루수,23,23,194,4,0,19,37,3,0.933,0,0,0,
2026,52204,이병헌,두산,OB,8,투수,23,0,16 2/3,0,0,1,3,1,1.0,0,0,0,
2026,64153,양석환,두산,OB,10,1루수,22,22,175,2,0,151,14,13,0.988,0,0,0,
2026,63123,강승호,두산,OB,11,1루수,21,11,124,0,0,104,10,13,1.0,0,0,0,
2026,55215,양재훈,두산,OB,11,투수,21,0,21 2/3,0,0,4,1,0,1.0,0,0,0,
2026,68830,김정우,두산,OB,13,투수,19,0,19,0,0,2,3,0,1.0,0,0,0,
2026,50204,박지훈,두산,OB,13,3루수,19,15,140,0,0,10,24,2,1.0,0,0,0,
2026,56218,타무라,두산,OB,15,투수,15,0,13 2/3,0,0,1,0,0,1.0,0,0,0,
2026,66291,이영하,두산,OB,16,투수,14,1,18,0,0,2,5,0,1.0,0,0,0,
2026,67266,박치국,두산,OB,17,투수,13,0,10,0,0,0,1,0,1.0,0,0,0,
2026,66209,조수행,두산,OB,17,좌익수,13,0,27,0,0,8,0,0,1.0,0,0,0,
2026,52202,윤태호,두산,OB,19,투수,12,0,10 1/3,0,0,1,1,0,1.0,0,0,0,
2026,67207,이유찬,두산,OB,20,2루수,11,2,31 2/3,1,0,6,8,1,0.933,0,0,0,
2026,68220,곽빈,두산,OB,22,투수,9,9,49 2/3,0,0,2,4,0,1.0,0,0,0,
2026,66112,김기연,두산,OB,22,포수,9,6,51 1/3,0,0,57,3,1,1.0,1,3,1,25.0
2026,54263,김택연,두산,OB,22,투수,9,0,10 1/3,0,0,0,0,0,,0,0,0,
2026,68249,박신지,두산,OB,22,투수,9,0,12,0,0,1,0,0,1.0,0,0,0,
2026,50208,오명진,두산,OB,22,1루수,9,7,51,2,0,41,3,3,0.957,0,0,0,
2026,55239,잭로그,두산,OB,22,투수,9,9,54,0,0,1,7,0,1.0,0,0,0,
2026,51264,최승용,두산,OB,22,투수,9,9,43 1/3,0,0,2,5,1,1.0,0,0,0,
2026,77211,이용찬,두산,OB,30,투수,7,0,5 1/3,0,0,0,0,0,,0,0,0,
2026,55268,최민석,두산,OB,30,투수,7,7,38 2/3,1,0,2,6,0,0.889,0,0,0,
2026,53259,최준호,두산,OB,30,투수,7,1,13,0,1,0,2,0,1.0,0,0,0,
2026,52206,최지강,두산,OB,30,투수,7,0,4,0,0,0,1,0,1.0,0,0,0,
2026,52043,벤자민,두산,OB,39,투수,5,5,26 1/3,0,0,1,1,0,1.0,0,0,0,
2026,56215,최주형,두산,OB,39,투수,5,0,4 1/3,1,0,0,0,0,0.0,0,0,0,
2026,77532,손아섭,두산,OB,43,좌익수,4,3,27,0,0,1,0,0,1.0,0,0,0,
2026,67246,김명신,두산,OB,44,투수,3,0,2 2/3,0,0,0,1,0,1.0,0,0,0,
2026,65639,박정수,두산,OB,44,투수,3,0,3,1,0,0,0,0,0.0,0,0,0,
2026,54236,임종성,두산,OB,44,3루수,3,3,26,0,0,2,4,0,1.0,0,0,0,
2026,63257,김인태,두산,OB,48,좌익수,2,0,4,0,0,0,0,0,,0,0,0,
2026,67263,최원준,두산,OB,48,투수,2,0,2,0,0,0,0,0,,0,0,0,
2026,50234,플렉센,두산,OB,48,투수,2,2,5,1,0,0,0,0,0.0,0,0,0,
2026,53312,김건희,키움,WO,1,포수,40,33,299 1/3,3,0,251,24,5,0.989,0,20,7,25.9
2026,76267,최주환,키움,WO,2,1루수,25,23,192 2/3,1,0,167,14,21,0.995,0,0,0,
2026,56322,브룩스,키움,WO,3,1루수,23,18,170,0,0,148,12,13,1.0,0,0,0,
2026,79608,안치홍,키움,WO,4,2루수,22,21,177,1,0,34,61,11,0.99,0,0,0,
2026,56348,유토,키움,WO,5,투수,21,0,18,0,0,0,6,0,1.0,0,0,0,
2026,50167,이주형,키움,WO,5,중견수,21,20,171 2/3,2,0,55,0,0,0.965,0,0,0,
2026,52305,박수종,키움,WO,7,중견수,19,9,92,0,0,32,0,0,1.0,0,0,0,
2026,78756,오선진,키움,WO,7,유격수,19,11,110,0,0,19,25,7,1.0,0,0,0,
2026,51301,김성진,키움,WO,9,투수,17,0,17,0,0,0,2,0,1.0,0,0,0,
2026,56326,김지석,키움,WO,10,3루수,16,15,126,4,0,11,27,2,0.905,0,0,0,
2026,55394,박정훈,키움,WO,10,투수,16,2,22 2/3,0,1,0,6,0,1.0,0,0,0,
2026,52348,박찬혁,키움,WO,10,우익수,16,15,116,0,0,22,1,0,1.0,0,0,0,
2026,76118,원종현,키움,WO,10,투수,16,0,16 2/3,1,0,3,1,0,0.8,0,0,0,
2026,50357,박주홍,키움,WO,14,중견수,15,14,108,1,0,32,1,1,0.971,0,0,0,
2026,67391,김재웅,키움,WO,15,투수,14,0,14 1/3,0,0,0,4,0,1.0,0,0,0,
2026,64346,임병욱,키움,WO,15,우익수,14,12,100 1/3,0,0,19,0,0,1.0,0,0,0,
2026,55371,권혁빈,키움,WO,18,유격수,13,12,89,1,0,17,32,6,0.98,0,0,0,
2026,63512,박진형,키움,WO,18,투수,13,0,15 1/3,0,0,1,1,0,1.0,0,0,0,
2026,55370,양현종,키움,WO,18,3루수,13,11,101,2,0,7,16,5,0.92,0,0,0,
2026,67116,오석주,키움,WO,18,투수,13,3,23 2/3,0,0,1,4,0,1.0,0,0,0,
2026,55392,어준서,키움,WO,23,유격수,12,12,104 2/3,4,0,17,35,5,0.929,0,0,0,
2026,64340,임지열,키움,WO,23,좌익수,12,7,78,1,0,22,0,0,0.957,0,0,0,
2026,56304,박한결,키움,WO,26,2루수,11,10,90,1,0,21,29,6,0.98,0,0,0,
2026,51761,배동현,키움,WO,28,투수,9,5,37 2/3,0,0,2,2,0,1.0,0,0,0,
2026,54394,송지후,키움,WO,28,유격수,9,5,56 2/3,2,0,8,13,5,0.913,0,0,0,
2026,56345,정다훈,키움,WO,28,투수,9,0,9,0,0,0,3,0,1.0,0,0,0,
2026,69045,알칸타라,키움,WO,31,투수,8,8,49 2/3,0,0,4,5,0,1.0,0,0,0,
2026,78135,이형종,키움,WO,33,좌익수,7,5,36,0,0,5,0,0,1.0,0,0,0,
2026,54362,전준표,키움,WO,33,투수,7,0,6 1/3,0,0,0,0,0,,0,0,0,
2026,64350,하영민,키움,WO,33,투수,7,6,32 1/3,0,0,4,2,0,1.0,0,0,0,
2026,53344,김동헌,키움,WO,36,포수,6,4,30,0,0,26,1,0,1.0,0,3,0,0.0
2026,53305,박성빈,키움,WO,36,포수,6,3,26 2/3,0,0,23,2,1,1.0,1,3,1,25.0
2026,68341,안우진,키움,WO,36,투수,6,6,20,0,0,2,4,0,1.0,0,0,0,
2026,55301,이준우,키움,WO,36,투수,6,0,6 2/3,0,0,0,0,0,,0,0,0,
2026,55377,정세영,키움,WO,36,투수,6,2,14 2/3,0,0,0,3,0,1.0,0,0,0,
2026,69360,조영건,키움,WO,36,투수,6,0,4,0,0,0,0,0,,0,0,0,
2026,62332,김재현,키움,WO,44,포수,5,3,22 2/3,1,1,14,4,2,0.947,0,1,0,0.0
2026,69332,주성원,키움,WO,44,우익수,5,4,29,0,0,10,0,0,1.0,0,0,0,
2026,68362,추재현,키움,WO,44,우익수,5,3,22 2/3,1,0,6,0,0,0.857,0,0,0,
2026,55359,김서준,키움,WO,48,투수,4,0,7 1/3,1,0,1,2,0,0.75,0,0,0,
2026,65898,김웅빈,키움,WO,48,3루수,4,3,25,1,0,0,2,1,0.667,0,0,0,
2026,53301,박윤성,키움,WO,48,투수,4,0,2 1/3,0,0,0,0,0,,0,0,0,
2026,56318,박준현,키움,WO,48,투수,4,4,19 2/3,1,0,2,2,0,0.8,0,0,0,
2026,78168,서건창,키움,WO,48,2루수,4,3,28,0,0,5,6,1,1.0,0,0,0,
2026,55339,염승원,키움,WO,48,2루수,4,4,29,0,0,9,6,1,1.0,0,0,0,
2026,56334,와일스,키움,WO,48,투수,4,4,24,0,0,0,3,0,1.0,0,0,0,
2026,55397,전태현,키움,WO,48,좌익수,4,2,23,1,0,9,0,0,0.9,0,0,0,
2026,56338,최재영,키움,WO,48,3루수,4,4,27,1,0,2,4,3,0.857,0,0,0,
2026,53164,김동규,키움,WO,57,투수,3,0,1 1/3,0,0,0,0,0,,0,0,0,
2026,51302,이주형,키움,WO,57,1루수,3,0,6,0,0,4,1,1,1.0,0,0,0,
2026,54368,김연주,키움,WO,62,투수,2,1,3 1/3,0,0,0,1,0,1.0,0,0,0,
2026,64984,김태진,키움,WO,62,2루수,2,0,3 2/3,0,0,2,1,0,1.0,0,0,0,
2026,56337,박지성,키움,WO,62,투수,2,0,1 1/3,0,0,0,1,0,1.0,0,0,0,
2026,52395,윤석원,키움,WO,62,투수,2,0,2 1/3,0,0,0,0,0,,0,0,0,
2026,54319,김윤하,키움,WO,73,투수,1,0,2/3,1,0,0,1,0,0.5,0,0,0,
2026,55322,로젠버그,키움,WO,73,투수,1,1,2 1/3,0,0,0,0,0,,0,0,0,
2026,56366,이태양,키움,WO,73,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,55313,정현우,키움,WO,73,투수,1,1,5,0,0,0,0,0,,0,0,0,
