season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2025,73113,박경수,KT,KT,16,1,0,0,0,,0,0
2025,69056,박민석,KT,KT,16,19,1,0,1,0.0,1,0
2025,52060,박영현,KT,KT,16,5,0,0,0,,0,0
2025,69041,손동현,KT,KT,16,1,0,0,0,,0,0
2025,64012,송민섭,KT,KT,16,3,0,0,0,,1,0
2025,67006,안치영,KT,KT,16,47,2,0,2,0.0,0,0
2025,55005,오서진,KT,KT,16,3,0,0,0,,0,0
2025,64504,오윤석,KT,KT,16,77,0,0,0,,3,0
2025,73117,우규민,KT,KT,16,2,0,0,0,,0,0
2025,69054,이상동,KT,KT,16,2,0,0,0,,0,0
2025,67048,이정현,KT,KT,16,2,0,0,0,,0,0
2025,67644,이정훈,KT,KT,16,59,1,0,1,0.0,0,0
2025,68504,이호연,KT,KT,16,32,0,0,0,,2,0
2025,78548,장성우,KT,KT,16,129,1,0,1,0.0,4,0
2025,64115,장준원,KT,KT,16,73,0,0,0,,0,1
2025,68089,조대현,KT,KT,16,64,0,0,0,,0,0
2025,65060,주권,KT,KT,16,2,0,0,0,,0,0
2025,79140,최동환,KT,KT,16,1,0,0,0,,0,0
2025,50500,황성빈,롯데,LT,1,79,29,25,4,86.2,1,0
2025,68507,장두성,롯데,LT,2,118,22,17,5,77.3,5,1
2025,52504,김동혁,롯데,LT,3,93,17,13,4,76.5,2,0
2025,54529,레이예스,롯데,LT,4,144,8,7,1,87.5,6,0
2025,50150,손호영,롯데,LT,4,97,7,7,0,100.0,4,0
2025,69517,고승민,롯데,LT,6,121,6,5,1,83.3,4,0
2025,52591,윤동희,롯데,LT,7,97,6,4,2,66.7,1,1
2025,68205,전민재,롯데,LT,8,101,6,3,3,50.0,4,0
2025,52568,한태양,롯데,LT,8,108,5,3,2,60.0,3,0
2025,78513,전준우,롯데,LT,10,114,3,2,1,66.7,4,0
2025,62802,박승욱,롯데,LT,11,54,2,1,1,50.0,0,0
2025,55530,박찬형,롯데,LT,11,48,2,1,1,50.0,4,0
2025,69508,신윤후,롯데,LT,11,12,1,1,0,100.0,1,0
2025,54598,이호준,롯데,LT,11,99,1,1,0,100.0,1,0
2025,55506,한승현,롯데,LT,11,19,2,1,1,50.0,0,0
2025,54567,강성우,롯데,LT,16,1,1,0,1,0.0,0,0
2025,54506,강승구,롯데,LT,16,1,0,0,0,,0,0
2025,63543,구승민,롯데,LT,16,1,0,0,0,,0,0
2025,65522,김강현,롯데,LT,16,1,0,0,0,,0,0
2025,77564,김민성,롯데,LT,16,96,1,0,1,0.0,1,0
2025,76430,김태혁,롯데,LT,16,1,0,0,0,,0,0
2025,62528,김원중,롯데,LT,16,8,0,0,0,,0,0
2025,51551,나승엽,롯데,LT,16,105,0,0,0,,5,0
2025,62931,노진혁,롯데,LT,16,28,0,0,0,,0,0
2025,55509,박건우,롯데,LT,16,6,0,0,0,,0,0
2025,55563,박재엽,롯데,LT,16,9,0,0,0,,0,0
2025,54503,박준우,롯데,LT,16,1,0,0,0,,0,0
2025,69594,박진,롯데,LT,16,1,0,0,0,,0,0
2025,51528,손성빈,롯데,LT,16,51,0,0,0,,0,0
2025,61102,유강남,롯데,LT,16,110,0,0,0,,3,0
2025,67588,윤성빈,롯데,LT,16,1,0,0,0,,0,0
2025,50608,이인한,롯데,LT,16,4,0,0,0,,1,0
2025,55511,이태경,롯데,LT,16,2,0,0,0,,0,0
2025,68518,정보근,롯데,LT,16,93,0,0,0,,0,0
2025,68242,정철원,롯데,LT,16,2,0,0,0,,0,0
2025,54537,정현수,롯데,LT,16,3,0,0,0,,0,0
2025,60523,정훈,롯데,LT,16,77,0,0,0,,1,0
2025,52516,조세진,롯데,LT,16,12,0,0,0,,0,0
2025,62884,최항,롯데,LT,16,8,0,0,0,,0,0
2025,64646,박찬호,KIA,HT,1,134,33,27,6,81.8,5,0
2025,65653,김호령,KIA,HT,2,105,13,12,1,92.3,7,0
2025,66614,김규성,KIA,HT,3,133,7,5,2,71.4,0,0
2025,78603,김선빈,KIA,HT,4,84,4,4,0,100.0,3,0
2025,55636,박재현,KIA,HT,4,58,7,4,3,57.1,0,0
2025,52605,김도영,KIA,HT,6,30,3,3,0,100.0,1,0
2025,55645,위즈덤,KIA,HT,6,119,3,3,0,100.0,0,2
2025,61353,고종욱,KIA,HT,8,46,3,2,1,66.7,3,0
2025,67609,박정우,KIA,HT,8,53,3,2,1,66.7,2,0
2025,52667,윤도현,KIA,HT,8,40,3,2,1,66.7,1,0
2025,50657,박민,KIA,HT,11,71,1,1,0,100.0,0,0
2025,78168,서건창,KIA,HT,11,10,1,1,0,100.0,0,0
2025,72443,최형우,KIA,HT,11,133,1,1,0,100.0,4,0
2025,69620,김기훈,KIA,HT,14,2,0,0,0,,0,0
2025,60337,김대유,KIA,HT,14,1,0,0,0,,0,0
2025,67610,김석환,KIA,HT,14,47,0,0,0,,1,0
2025,68928,김시훈,KIA,HT,14,4,0,0,0,,0,0
2025,78122,김태군,KIA,HT,14,100,0,0,0,,3,1
2025,69516,김현수,KIA,HT,14,1,0,0,0,,0,0
2025,62947,나성범,KIA,HT,14,82,0,0,0,,0,1
2025,55637,박헌,KIA,HT,14,8,0,0,0,,0,0
2025,69727,변우혁,KIA,HT,14,47,0,0,0,,0,1
2025,69636,오선우,KIA,HT,14,124,2,0,2,0.0,3,1
2025,55632,이성원,KIA,HT,14,1,0,0,0,,0,0
2025,65665,이준영,KIA,HT,14,1,0,0,0,,0,0
2025,64560,이창진,KIA,HT,14,37,2,0,2,0.0,1,0
2025,66609,전상현,KIA,HT,14,1,0,0,0,,0,0
2025,50662,정해영,KIA,HT,14,1,0,0,0,,0,0
2025,53659,정해원,KIA,HT,14,24,0,0,0,,0,0
2025,55926,정현창,KIA,HT,14,16,1,0,1,0.0,0,0
2025,63342,조상우,KIA,HT,14,2,0,0,0,,0,0
2025,66354,주효상,KIA,HT,14,8,0,0,0,,0,0
2025,65464,최정용,KIA,HT,14,4,0,0,0,,0,0
2025,63722,한승택,KIA,HT,14,15,0,0,0,,0,0
2025,51994,한재승,KIA,HT,14,2,0,0,0,,0,0
2025,68646,한준수,KIA,HT,14,103,0,0,0,,1,0
2025,65610,황대인,KIA,HT,14,18,0,0,0,,1,0
2025,52641,황동하,KIA,HT,14,3,0,0,0,,0,0
2025,66209,조수행,두산,OB,1,108,37,30,7,81.1,3,1
2025,79231,정수빈,두산,OB,2,132,39,26,13,66.7,2,1
2025,55208,케이브,두산,OB,3,136,18,17,1,94.4,8,0
2025,63123,강승호,두산,OB,4,115,17,14,3,82.4,3,1
2025,67207,이유찬,두산,OB,5,89,14,12,2,85.7,3,0
2025,55252,박준순,두산,OB,6,91,12,10,2,83.3,5,0
2025,78224,김재환,두산,OB,7,103,9,7,2,77.8,7,0
2025,50208,오명진,두산,OB,8,107,8,5,3,62.5,4,1
2025,76232,양의지,두산,OB,9,130,6,4,2,66.7,5,1
2025,53554,김민석,두산,OB,10,95,5,3,2,60.0,3,1
2025,64468,박계범,두산,OB,10,94,4,3,1,75.0,5,1
2025,66928,박준영,두산,OB,10,41,3,3,0,100.0,1,0
2025,54214,전다민,두산,OB,10,22,3,3,0,100.0,0,1
2025,51203,안재석,두산,OB,14,35,3,2,1,66.7,2,0
2025,66112,김기연,두산,OB,15,100,1,1,0,100.0,1,0
2025,52267,김동준,두산,OB,15,36,2,1,1,50.0,0,0
2025,50204,박지훈,두산,OB,15,37,1,1,0,100.0,3,0
2025,64153,양석환,두산,OB,15,72,1,1,0,100.0,1,0
2025,54236,임종성,두산,OB,15,33,1,1,0,100.0,0,0
2025,51269,강현구,두산,OB,20,1,0,0,0,,0,0
2025,72523,고효준,두산,OB,20,1,0,0,0,,0,0
2025,69238,김대한,두산,OB,20,16,1,0,1,0.0,0,0
2025,65269,김민혁,두산,OB,20,10,0,0,0,,0,0
2025,55216,김성재,두산,OB,20,1,0,0,0,,0,0
2025,63257,김인태,두산,OB,20,106,1,0,1,0.0,1,0
2025,74206,김재호,두산,OB,20,1,0,0,0,,0,0
2025,68830,김정우,두산,OB,20,1,0,0,0,,0,0
2025,55226,김준상,두산,OB,20,9,0,0,0,,0,0
2025,54263,김택연,두산,OB,20,5,0,0,0,,0,0
2025,55221,김한중,두산,OB,20,1,0,0,0,,0,0
2025,68269,김호준,두산,OB,20,1,0,0,0,,0,0
2025,54219,류현준,두산,OB,20,17,0,0,0,,0,0
2025,53204,박민준,두산,OB,20,7,0,0,0,,0,0
2025,51298,박성재,두산,OB,20,6,0,0,0,,0,0
2025,68249,박신지,두산,OB,20,1,0,0,0,,0,0
2025,67266,박치국,두산,OB,20,1,0,0,0,,0,0
2025,55215,양재훈,두산,OB,20,1,0,0,0,,0,0
2025,54205,여동건,두산,OB,20,19,1,0,1,0.0,0,0
2025,55224,이선우,두산,OB,20,10,0,0,0,,0,0
2025,66291,이영하,두산,OB,20,1,0,0,0,,0,0
2025,63202,장승현,두산,OB,20,4,0,0,0,,0,0
2025,52208,천현재,두산,OB,20,3,0,0,0,,1,0
2025,67263,최원준,두산,OB,20,1,0,0,0,,0,0
2025,68362,추재현,두산,OB,20,34,0,0,0,,0,0
2025,55267,홍민규,두산,OB,20,2,0,0,0,,0,0
