season_year,player_id,player_name,team_name,team_code,rank_no,position,g,gs,ip,e,pko,po,a,dp,fpct,pb,sb,cs,cs_rate
2025,52305,박수종,키움,WO,36,중견수,19,6,64,1,0,21,0,0,0.955,0,0,0,
2025,69045,알칸타라,키움,WO,36,투수,19,19,121,1,0,5,13,0,0.947,0,0,0,
2025,64346,임병욱,키움,WO,36,우익수,19,11,106 2/3,1,0,19,0,0,0.95,0,0,0,
2025,69328,박주성,키움,WO,40,투수,18,6,52,1,0,5,8,0,0.929,0,0,0,
2025,67365,양지율,키움,WO,40,투수,18,0,14,0,0,0,3,0,1.0,0,0,0,
2025,55313,정현우,키움,WO,40,투수,18,18,81 1/3,1,0,3,14,1,0.944,0,0,0,
2025,55393,여동욱,키움,WO,43,3루수,17,9,76,3,0,9,13,2,0.88,0,0,0,
2025,55396,윤현,키움,WO,43,투수,17,3,22,0,0,1,1,0,1.0,0,0,0,
2025,55394,박정훈,키움,WO,46,투수,16,3,23,0,0,0,4,0,1.0,0,0,0,
2025,55322,로젠버그,키움,WO,48,투수,13,13,75 1/3,0,0,2,5,0,1.0,0,0,0,
2025,55326,스톤,키움,WO,48,우익수,13,13,114,1,0,19,2,0,0.955,0,0,0,
2025,78135,이형종,키움,WO,52,좌익수,12,10,80 2/3,0,0,21,0,0,1.0,0,0,0,
2025,53164,김동규,키움,WO,55,투수,9,0,8,0,0,0,0,0,,0,0,0,
2025,54307,원성준,키움,WO,55,우익수,9,4,36,0,0,4,0,0,1.0,0,0,0,
2025,55342,메르세데스,키움,WO,58,투수,8,8,46 1/3,2,0,0,4,0,0.667,0,0,0,
2025,55371,권혁빈,키움,WO,61,2루수,7,5,32,0,0,7,8,2,1.0,0,0,0,
2025,55370,양현종,키움,WO,61,3루수,7,2,17,1,0,1,2,0,0.75,0,0,0,
2025,74163,이용규,키움,WO,61,중견수,7,7,52,1,0,17,0,0,0.944,0,0,0,
2025,54344,고영우,키움,WO,65,2루수,6,2,32,1,0,8,11,0,0.95,0,0,0,
2025,51359,장재영,키움,WO,65,중견수,6,2,24,1,0,10,0,0,0.909,0,0,0,
2025,50304,김병휘,키움,WO,70,2루수,5,2,19 2/3,0,0,4,8,1,1.0,0,0,0,
2025,55339,염승원,키움,WO,70,2루수,5,4,27,0,0,6,7,1,1.0,0,0,0,
2025,62925,강진성,키움,WO,74,1루수,4,2,19,0,0,17,1,2,1.0,0,0,0,
2025,55359,김서준,키움,WO,74,투수,4,0,5 1/3,0,0,0,1,0,1.0,0,0,0,
2025,65898,김웅빈,키움,WO,74,1루수,4,3,28,0,0,19,1,1,1.0,0,0,0,
2025,55300,손힘찬,키움,WO,74,투수,4,0,4,0,0,0,1,0,1.0,0,0,0,
2025,55348,웰스,키움,WO,74,투수,4,4,20,0,0,0,3,0,1.0,0,0,0,
2025,55382,임진묵,키움,WO,74,투수,4,0,3 2/3,0,0,0,0,0,,0,0,0,
2025,55377,정세영,키움,WO,74,투수,4,1,2 2/3,0,0,0,0,0,,0,0,0,
2025,68305,변상권,키움,WO,83,좌익수,3,2,15,0,0,5,0,0,1.0,0,0,0,
2025,53309,서유신,키움,WO,88,2루수,2,2,17,0,0,3,4,0,1.0,0,0,0,
2025,54363,손현기,키움,WO,88,투수,2,0,3,0,0,0,0,0,,0,0,0,
2025,51302,이주형,키움,WO,88,1루수,2,0,2,0,0,1,0,0,1.0,0,0,0,
2025,53302,이승원,키움,WO,101,3루수,1,1,5,1,0,0,0,0,0.0,0,0,0,
2025,75566,이원석,키움,WO,101,1루수,1,0,2,0,0,4,0,1,1.0,0,0,0,
2025,54305,이재상,키움,WO,101,유격수,1,1,2,1,0,0,0,0,0.0,0,0,0,
2026,62415,박해민,LG,LG,1,중견수,38,35,303 1/3,0,0,101,2,1,1.0,0,0,0,
2026,65207,신민재,LG,LG,2,2루수,36,30,285 1/3,1,0,59,102,20,0.994,0,0,0,
2026,79365,박동원,LG,LG,3,포수,34,30,259 1/3,1,2,216,22,0,0.996,0,25,11,30.6
2026,79109,오지환,LG,LG,3,유격수,34,30,254,7,0,48,76,19,0.947,0,0,0,
2026,66108,홍창기,LG,LG,5,우익수,33,31,271 1/3,0,0,68,2,1,1.0,0,0,0,
2026,53123,오스틴,LG,LG,6,1루수,32,31,269,2,0,220,20,22,0.992,0,0,0,
2026,50054,천성호,LG,LG,6,3루수,32,28,225,7,0,20,32,2,0.881,0,0,0,
2026,68119,문성주,LG,LG,8,좌익수,23,20,174 1/3,1,0,48,1,0,0.98,0,0,0,
2026,69100,구본혁,LG,LG,9,3루수,22,9,102,1,0,3,10,0,0.929,0,0,0,
2026,75867,김진성,LG,LG,10,투수,19,0,17,1,0,0,1,0,0.5,0,0,0,
2026,51526,우강훈,LG,LG,10,투수,19,0,16 1/3,0,0,2,3,0,1.0,0,0,0,
2026,52154,이주헌,LG,LG,10,포수,19,8,75,2,0,59,4,1,0.969,0,6,2,25.0
2026,63950,장현식,LG,LG,13,투수,18,0,17 1/3,0,0,2,2,0,1.0,0,0,0,
2026,63248,함덕주,LG,LG,14,투수,17,0,13 1/3,0,0,1,2,0,1.0,0,0,0,
2026,55167,김영우,LG,LG,16,투수,16,0,13 2/3,0,0,0,0,0,,0,0,0,
2026,68110,송찬의,LG,LG,17,좌익수,13,13,102 1/3,1,0,26,2,0,0.966,0,0,0,
2026,50106,유영찬,LG,LG,17,투수,13,0,12,0,0,1,0,0,1.0,0,0,0,
2026,69134,이정용,LG,LG,19,투수,11,2,17 2/3,0,0,1,1,0,1.0,0,0,0,
2026,51154,김진수,LG,LG,21,투수,9,0,13,0,0,0,0,0,,0,0,0,
2026,63145,배재준,LG,LG,21,투수,9,0,9 1/3,0,0,0,2,1,1.0,0,0,0,
2026,61101,임찬규,LG,LG,23,투수,8,8,42 1/3,0,1,3,8,0,1.0,0,0,0,
2026,52103,최원영,LG,LG,23,중견수,8,1,22,0,0,12,0,0,1.0,0,0,0,
2026,55130,톨허스트,LG,LG,23,투수,8,8,45 2/3,0,0,1,3,0,1.0,0,0,0,
2026,51111,송승기,LG,LG,26,투수,7,7,34 1/3,0,0,0,3,0,1.0,0,0,0,
2026,55348,웰스,LG,LG,26,투수,7,7,39 1/3,0,0,1,4,0,1.0,0,0,0,
2026,68106,이재원,LG,LG,26,좌익수,7,5,47 2/3,0,0,7,0,0,1.0,0,0,0,
2026,51100,이영빈,LG,LG,30,3루수,6,1,14 1/3,1,0,2,4,0,0.857,0,0,0,
2026,64596,김유영,LG,LG,32,투수,5,0,5,0,0,0,0,0,,0,0,0,
2026,55121,박시원,LG,LG,32,투수,5,0,5 1/3,0,0,0,1,0,1.0,0,0,0,
2026,55146,치리노스,LG,LG,32,투수,5,5,19 2/3,0,0,2,7,0,1.0,0,0,0,
2026,69102,문보경,LG,LG,36,1루수,4,4,30 2/3,1,0,35,0,0,0.972,0,0,0,
2026,50157,김윤식,LG,LG,40,투수,3,0,3 1/3,0,0,0,1,1,1.0,0,0,0,
2026,65109,백승현,LG,LG,40,투수,3,0,3,0,0,0,0,0,,0,0,0,
2026,68159,성동현,LG,LG,40,투수,3,0,2 1/3,0,0,0,0,0,,0,0,0,
2026,61145,이우찬,LG,LG,40,투수,3,0,2,0,0,0,0,0,,0,0,0,
2026,64793,김민수,LG,LG,47,포수,2,0,7,0,0,5,0,0,1.0,0,0,0,
2026,69105,김성진,LG,LG,47,1루수,2,0,4,0,0,5,0,0,1.0,0,0,0,
2026,67143,손주영,LG,LG,47,투수,2,0,3,0,0,0,0,0,,0,0,0,
2026,50904,이종준,LG,LG,47,투수,2,0,3,0,0,0,0,0,,0,0,0,
2026,66162,김주성,LG,LG,51,중견수,1,0,3,1,0,1,0,0,0.5,0,0,0,
2026,54166,김현종,LG,LG,51,중견수,1,0,1,0,0,1,0,0,1.0,0,0,0,
2026,54156,손용준,LG,LG,51,1루수,1,0,1 2/3,0,0,2,0,0,1.0,0,0,0,
2026,69168,이상영,LG,LG,51,투수,1,1,3 1/3,0,0,0,0,0,,0,0,0,
2026,54730,페라자,한화,HH,1,우익수,38,38,311,2,0,62,4,1,0.971,0,0,0,
2026,53764,문현빈,한화,HH,2,좌익수,36,36,309,0,0,68,1,0,1.0,0,0,0,
2026,69737,노시환,한화,HH,3,3루수,31,31,278,5,0,20,51,7,0.934,0,0,0,
2026,64006,심우준,한화,HH,4,유격수,30,28,230,4,0,50,62,16,0.966,0,0,0,
2026,52764,허인서,한화,HH,4,포수,30,17,174,1,1,140,12,2,0.993,2,12,2,14.3
2026,79192,채은성,한화,HH,6,1루수,28,27,224 1/3,4,0,193,9,28,0.981,0,0,0,
2026,78288,최재훈,한화,HH,7,포수,25,21,166,2,0,157,12,2,0.988,2,4,4,50.0
2026,62700,하주석,한화,HH,8,2루수,24,21,170,4,0,46,45,15,0.958,0,0,0,
2026,68700,이원석,한화,HH,9,중견수,22,17,145,0,0,34,2,2,1.0,0,0,0,
2026,54795,황영묵,한화,HH,9,2루수,22,12,123,3,0,29,42,10,0.959,0,0,0,
2026,66704,김태연,한화,HH,11,1루수,20,11,114 2/3,0,0,95,12,8,1.0,0,0,0,
2026,65703,이도윤,한화,HH,11,유격수,20,9,102,4,0,22,35,12,0.934,0,0,0,
2026,55743,정우주,한화,HH,13,투수,19,1,15,0,0,0,1,0,1.0,0,0,0,
2026,54768,조동욱,한화,HH,13,투수,19,0,15 1/3,0,0,0,3,0,1.0,0,0,0,
2026,56754,오재원,한화,HH,15,중견수,18,13,127,2,0,36,0,0,0.947,0,0,0,
2026,63765,김종수,한화,HH,16,투수,16,0,12 2/3,0,0,0,1,0,1.0,0,0,0,
2026,67703,박상원,한화,HH,16,투수,16,0,12,0,0,1,1,0,1.0,0,0,0,
2026,69213,윤산흠,한화,HH,18,투수,14,0,15 2/3,0,0,2,3,0,1.0,0,0,0,
2026,56760,쿠싱,한화,HH,18,투수,14,1,18 2/3,1,0,1,0,0,0.5,0,0,0,
2026,53754,김서현,한화,HH,20,투수,12,0,8,0,0,0,2,0,1.0,0,0,0,
2026,65616,이민우,한화,HH,20,투수,12,0,15,0,0,1,0,0,1.0,0,0,0,
2026,66657,이진영,한화,HH,20,중견수,12,8,68,0,0,20,1,0,1.0,0,0,0,
2026,52731,박준영,한화,HH,23,투수,11,1,13 2/3,0,0,0,1,0,1.0,0,0,0,
2026,54702,원종혁,한화,HH,25,투수,9,0,6,0,1,3,2,0,1.0,0,0,0,
2026,65117,이상규,한화,HH,25,투수,9,0,11 1/3,0,0,0,3,0,1.0,0,0,0,
2026,56769,강건우,한화,HH,28,투수,8,1,11 1/3,0,0,0,0,0,,0,0,0,
2026,55764,권민규,한화,HH,28,투수,8,0,8,0,0,0,0,0,,0,0,0,
2026,56712,에르난데스,한화,HH,28,투수,8,8,37,1,0,1,3,0,0.8,0,0,0,
2026,56719,왕옌청,한화,HH,28,투수,8,8,44 1/3,0,0,4,3,0,1.0,0,0,0,
2026,76715,류현진,한화,HH,32,투수,7,7,41,0,0,1,6,0,1.0,0,0,0,
2026,54705,김도빈,한화,HH,33,투수,6,0,4,0,0,0,0,0,,0,0,0,
2026,52701,문동주,한화,HH,33,투수,6,6,24 1/3,0,0,0,1,0,1.0,0,0,0,
2026,54729,황준서,한화,HH,33,투수,6,3,12 1/3,0,0,0,4,0,1.0,0,0,0,
2026,65707,주현상,한화,HH,39,투수,3,0,2 1/3,0,0,0,0,0,,0,0,0,
2026,50707,최인호,한화,HH,39,우익수,3,0,5,0,0,2,0,0,1.0,0,0,0,
2026,50705,강재민,한화,HH,41,투수,2,0,2 1/3,0,0,0,0,0,,0,0,0,
2026,53706,박재규,한화,HH,41,투수,2,0,1,0,0,0,2,0,1.0,0,0,0,
2026,50709,박정현,한화,HH,41,유격수,2,1,4,1,0,0,1,0,0.5,0,0,0,
2026,50710,김범준,한화,HH,48,투수,1,0,2/3,0,0,0,1,0,1.0,0,0,0,
2026,56709,박준영,한화,HH,48,투수,1,1,5,0,0,0,0,0,,0,0,0,
2026,65056,엄상백,한화,HH,48,투수,1,0,1/3,0,0,0,0,0,,0,0,0,
2026,69205,이교훈,한화,HH,48,투수,1,0,1/3,0,0,0,0,0,,0,0,0,
2026,56793,최유빈,한화,HH,48,유격수,1,0,1,0,0,0,1,0,1.0,0,0,0,
2026,56724,화이트,한화,HH,48,투수,1,1,2 1/3,0,0,0,1,0,1.0,0,0,0,
2026,67893,박성한,SSG,SK,1,유격수,38,36,309,6,0,53,83,20,0.958,0,0,0,
2026,53827,에레디아,SSG,SK,1,좌익수,38,38,324 1/3,1,0,73,1,1,0.987,0,0,0,
2026,50854,최지훈,SSG,SK,1,중견수,38,37,329 1/3,1,0,103,2,0,0.991,0,0,0,
2026,75847,최정,SSG,SK,4,3루수,36,36,301,2,0,15,60,10,0.974,0,0,0,
2026,54812,정준재,SSG,SK,5,2루수,35,28,256 1/3,1,0,67,89,20,0.994,0,0,0,
2026,60558,오태곤,SSG,SK,6,1루수,29,21,206 2/3,2,0,189,14,16,0.99,0,0,0,
2026,51865,조형우,SSG,SK,7,포수,27,27,217,3,0,174,17,2,0.985,2,17,4,19.0
2026,62934,김성욱,SSG,SK,8,우익수,23,10,100 1/3,0,0,20,1,0,1.0,0,0,0,
2026,79456,이지영,SSG,SK,9,포수,21,10,107 1/3,0,0,99,8,1,1.0,1,6,3,33.3
2026,68043,김민,SSG,SK,10,투수,19,0,18 2/3,0,0,0,3,0,1.0,0,0,0,
2026,62895,한유섬,SSG,SK,10,우익수,19,17,120,0,0,19,1,0,1.0,0,0,0,
2026,73211,노경은,SSG,SK,12,투수,18,0,17 1/3,1,0,1,3,0,0.8,0,0,0,
2026,53892,이로운,SSG,SK,12,투수,18,0,16 2/3,0,0,0,2,1,1.0,0,0,0,
2026,51868,고명준,SSG,SK,14,1루수,17,17,132,1,0,123,6,15,0.992,0,0,0,
2026,62869,문승원,SSG,SK,15,투수,16,0,22 1/3,1,0,2,8,0,0.909,0,0,0,
2026,66864,안상현,SSG,SK,16,2루수,14,9,77,2,0,17,22,9,0.951,0,0,0,
2026,51897,조병현,SSG,SK,16,투수,14,0,15 1/3,0,0,0,2,0,1.0,0,0,0,
2026,68092,한두솔,SSG,SK,16,투수,14,0,15 1/3,0,0,1,1,0,1.0,0,0,0,
2026,50812,박시후,SSG,SK,19,투수,13,0,13 1/3,0,1,1,1,0,1.0,0,0,0,
2026,51895,장지훈,SSG,SK,20,투수,12,0,17 1/3,0,0,1,1,0,1.0,0,0,0,
2026,52809,전영준,SSG,SK,20,투수,12,0,11,0,0,0,0,0,,0,0,0,
2026,68868,최준우,SSG,SK,22,우익수,11,7,62,0,0,15,0,0,1.0,0,0,0,
2026,69804,채현우,SSG,SK,23,우익수,10,4,33 1/3,0,0,7,0,0,1.0,0,0,0,
2026,51867,김건우,SSG,SK,24,투수,8,8,41,0,0,1,4,0,1.0,0,0,0,
2026,56841,베니지아노,SSG,SK,27,투수,7,7,34 2/3,1,0,1,12,1,0.929,0,0,0,
2026,52868,이기순,SSG,SK,27,투수,7,1,9 1/3,0,0,0,0,0,,0,0,0,
2026,68856,최민준,SSG,SK,27,투수,7,7,30 2/3,0,0,1,6,1,1.0,0,0,0,
2026,56823,타케다,SSG,SK,27,투수,7,7,27 1/3,0,0,2,2,0,1.0,0,0,0,
2026,62864,김민식,SSG,SK,31,포수,6,1,15 1/3,0,0,12,0,0,1.0,1,2,0,0.0
2026,53865,김정민,SSG,SK,31,우익수,6,0,15 1/3,0,0,4,0,0,1.0,0,0,0,
2026,55897,홍대인,SSG,SK,31,3루수,6,1,13,0,0,1,3,1,1.0,0,0,0,
2026,55855,화이트,SSG,SK,31,투수,6,6,30 2/3,2,0,0,4,0,0.667,0,0,0,
2026,69839,백승건,SSG,SK,35,투수,5,1,8 1/3,0,0,0,0,0,,0,0,0,
2026,52844,김도현,SSG,SK,38,투수,3,0,3 2/3,0,0,0,2,0,1.0,0,0,0,
2026,69825,김창평,SSG,SK,42,우익수,2,0,2 2/3,0,0,2,0,0,1.0,0,0,0,
2026,52804,석정우,SSG,SK,42,3루수,2,0,2,0,0,0,0,0,,0,0,0,
2026,56800,긴지로,SSG,SK,46,투수,1,1,3,0,0,0,0,0,,0,0,0,
2026,53893,김민준,SSG,SK,46,3루수,1,0,2/3,1,0,0,0,0,0.0,0,0,0,
2026,65343,김택형,SSG,SK,46,투수,1,0,2/3,0,0,0,0,0,,0,0,0,
2026,50868,류효승,SSG,SK,46,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2026,51702,이준기,SSG,SK,46,투수,1,0,2,0,0,0,0,0,,0,0,0,
2026,66858,정동윤,SSG,SK,46,투수,1,0,1,0,0,0,1,0,1.0,0,0,0,
2026,54400,디아즈,삼성,SS,1,1루수,38,38,326,2,0,305,33,30,0.994,0,0,0,
2026,62234,류지혁,삼성,SS,2,2루수,35,33,267 1/3,4,0,63,94,21,0.975,0,0,0,
2026,50458,김지찬,삼성,SS,3,중견수,34,30,251 2/3,0,0,68,1,0,1.0,0,0,0,
2026,65586,전병우,삼성,SS,4,3루수,30,26,230 1/3,3,0,14,38,1,0.945,0,0,0,
2026,74540,강민호,삼성,SS,5,포수,26,22,173,1,0,134,8,2,0.993,3,15,2,11.8
2026,62244,박세혁,삼성,SS,6,포수,21,7,84 1/3,0,0,55,9,0,1.0,0,12,0,0.0
2026,67449,김성윤,삼성,SS,7,우익수,20,16,138 1/3,0,0,41,1,0,1.0,0,0,0,
2026,61404,김헌곤,삼성,SS,7,좌익수,20,11,100 2/3,0,0,24,0,0,1.0,0,0,0,
2026,55455,배찬승,삼성,SS,7,투수,20,0,15,0,0,1,3,0,1.0,0,0,0,
2026,50464,이승민,삼성,SS,7,투수,20,0,21,0,0,2,5,1,1.0,0,0,0,
2026,52415,이재현,삼성,SS,7,유격수,20,19,148,3,0,31,49,14,0.964,0,0,0,
2026,56415,미야지,삼성,SS,12,투수,19,0,15,0,0,1,0,0,1.0,0,0,0,
2026,62404,구자욱,삼성,SS,13,좌익수,18,18,142,1,0,22,0,0,0.957,0,0,0,
2026,60146,이승현,삼성,SS,13,투수,18,0,14,0,0,0,0,0,,0,0,0,
2026,65062,김재윤,삼성,SS,15,투수,17,0,15,0,0,1,1,0,1.0,0,0,0,
2026,69418,박승규,삼성,SS,15,우익수,17,15,123 1/3,0,0,38,1,0,1.0,0,0,0,
2026,77446,백정현,삼성,SS,17,투수,13,0,12 1/3,0,0,0,1,0,1.0,0,0,0,
2026,69403,양우현,삼성,SS,17,유격수,13,10,81 1/3,1,0,13,30,5,0.977,0,0,0,
2026,69416,이해승,삼성,SS,19,유격수,12,1,43,0,0,8,15,3,1.0,0,0,0,
2026,62754,임기영,삼성,SS,21,투수,11,0,14 1/3,0,0,0,1,0,1.0,0,0,0,
2026,69442,김도환,삼성,SS,22,포수,10,8,55 2/3,0,0,50,2,0,1.0,1,3,2,40.0
2026,52430,김영웅,삼성,SS,22,3루수,10,10,88,1,0,8,24,3,0.97,0,0,0,
2026,56460,장찬희,삼성,SS,22,투수,10,3,26 2/3,0,0,0,2,0,1.0,0,0,0,
2026,62360,김태훈,삼성,SS,26,투수,8,0,8,0,0,1,2,0,1.0,0,0,0,
2026,56464,오러클린,삼성,SS,26,투수,8,8,40,0,0,0,9,0,1.0,0,0,0,
2026,63202,장승현,삼성,SS,26,포수,8,1,25,0,0,19,0,0,1.0,0,0,0,
2026,67421,최지광,삼성,SS,26,투수,8,0,6 1/3,0,0,1,1,0,1.0,0,0,0,
2026,53375,후라도,삼성,SS,26,투수,8,8,51,0,0,6,5,0,1.0,0,0,0,
2026,65320,최원태,삼성,SS,32,투수,7,7,36 2/3,1,0,2,3,1,0.833,0,0,0,
2026,68415,양창섭,삼성,SS,33,투수,6,3,15 2/3,0,0,2,0,0,1.0,0,0,0,
2026,69446,원태인,삼성,SS,33,투수,6,6,33 1/3,0,0,3,9,0,1.0,0,0,0,
2026,55425,김상준,삼성,SS,35,유격수,5,3,25 2/3,0,0,3,5,1,1.0,0,0,0,
2026,66409,이성규,삼성,SS,35,좌익수,5,1,18 1/3,0,0,3,0,0,1.0,0,0,0,
2026,64468,박계범,삼성,SS,37,유격수,4,3,29,0,0,4,10,0,1.0,0,0,0,
2026,55438,심재훈,삼성,SS,37,유격수,4,2,11,0,0,4,4,3,1.0,0,0,0,
2026,55440,함수호,삼성,SS,37,우익수,4,1,15 2/3,0,0,2,0,0,1.0,0,0,0,
2026,53400,김재상,삼성,SS,45,2루수,3,3,20 2/3,0,0,6,8,2,1.0,0,0,0,
2026,51454,이승현,삼성,SS,45,투수,3,3,10 1/3,0,0,1,2,0,1.0,0,0,0,
2026,72443,최형우,삼성,SS,45,좌익수,3,3,23,0,0,5,0,0,1.0,0,0,0,
2026,67005,홍현빈,삼성,SS,45,좌익수,3,1,13,0,0,0,0,0,,0,0,0,
2026,52424,김재혁,삼성,SS,54,중견수,2,0,3,0,0,2,0,0,1.0,0,0,0,
2026,65040,김태훈,삼성,SS,54,우익수,2,1,8,0,0,2,0,0,1.0,0,0,0,
2026,54404,육선엽,삼성,SS,54,투수,2,0,2 1/3,0,0,0,1,0,1.0,0,0,0,
2026,68463,윤정빈,삼성,SS,61,우익수,1,1,9,0,0,0,0,0,,0,0,0,
2026,56469,정재훈,삼성,SS,61,투수,1,0,1,0,0,0,1,1,1.0,0,0,0,
2026,51907,김주원,NC,NC,1,유격수,38,36,307 2/3,5,0,53,99,22,0.968,0,0,0,
2026,62907,박민우,NC,NC,2,2루수,34,34,267 2/3,1,0,72,74,16,0.993,0,0,0,
2026,68912,김형준,NC,NC,3,포수,33,27,221 2/3,0,1,184,15,0,1.0,2,16,6,27.3
2026,69992,최정원,NC,NC,4,중견수,31,24,209,0,0,52,1,0,1.0,0,0,0,
2026,63260,이우성,NC,NC,5,좌익수,27,27,185 1/3,0,0,39,0,0,1.0,0,0,0,
2026,79215,박건우,NC,NC,6,우익수,25,25,174,0,0,27,0,0,1.0,0,0,0,
2026,68900,김영규,NC,NC,7,투수,22,0,16 1/3,0,0,0,1,0,1.0,0,0,0,
2026,64995,배재환,NC,NC,7,투수,22,0,17 1/3,0,0,0,1,0,1.0,0,0,0,
2026,64101,한석현,NC,NC,9,우익수,21,6,91 2/3,0,0,23,0,0,1.0,0,0,0,
2026,54944,데이비슨,NC,NC,10,1루수,19,19,128 2/3,1,0,114,10,9,0.992,0,0,0,
2026,52902,임지민,NC,NC,10,투수,19,0,17 1/3,0,0,1,0,0,1.0,0,0,0,
2026,67954,김진호,NC,NC,12,투수,17,0,14,0,0,0,3,0,1.0,0,0,0,
2026,64022,안중열,NC,NC,12,포수,17,9,87 1/3,1,0,75,8,1,0.988,0,5,1,16.7
2026,69969,전사민,NC,NC,12,투수,17,0,16,0,0,2,3,0,1.0,0,0,0,
2026,67905,천재환,NC,NC,15,좌익수,16,1,49 2/3,0,0,8,0,0,1.0,0,0,0,
2026,51344,김휘집,NC,NC,16,3루수,15,15,109,1,0,12,25,1,0.974,0,0,0,
2026,65949,류진욱,NC,NC,16,투수,15,0,13 1/3,0,0,0,1,0,1.0,0,0,0,
2026,52992,이준혁,NC,NC,18,투수,14,0,13 2/3,3,0,3,0,0,0.5,0,0,0,
2026,69995,서호철,NC,NC,19,3루수,13,10,71,1,0,7,17,1,0.96,0,0,0,
2026,63959,임정호,NC,NC,19,투수,13,0,9,0,0,1,0,0,1.0,0,0,0,
2026,56909,신재인,NC,NC,23,1루수,11,6,64 2/3,1,0,61,8,5,0.986,0,0,0,
2026,54906,원종해,NC,NC,23,투수,11,0,8 1/3,0,0,1,3,1,1.0,0,0,0,
2026,56949,고준휘,NC,NC,25,좌익수,10,5,46,2,0,8,0,0,0.8,0,0,0,
2026,66965,도태훈,NC,NC,25,3루수,10,7,59 2/3,1,0,9,10,0,0.95,0,0,0,
2026,51903,김정호,NC,NC,28,포수,9,2,25 2/3,1,0,21,3,0,0.96,0,2,0,0.0
2026,68904,오영수,NC,NC,28,1루수,9,4,37 1/3,0,0,34,3,3,1.0,0,0,0,
2026,50902,김한별,NC,NC,32,3루수,8,3,49 2/3,0,0,3,10,1,1.0,0,0,0,
2026,56966,테일러,NC,NC,32,투수,8,8,38 2/3,0,0,1,3,0,1.0,0,0,0,
2026,65933,구창모,NC,NC,34,투수,7,7,38 2/3,0,0,1,2,0,1.0,0,0,0,
2026,54904,손주환,NC,NC,34,투수,7,0,6,0,0,0,1,0,1.0,0,0,0,
2026,68902,신민혁,NC,NC,34,투수,7,7,34 1/3,0,0,2,3,1,1.0,0,0,0,
2026,56928,버하겐,NC,NC,38,투수,6,6,25,0,0,1,0,0,1.0,0,0,0,
2026,56911,토다,NC,NC,38,투수,6,6,28,0,0,3,4,0,1.0,0,0,0,
2026,50992,김태경,NC,NC,44,투수,5,0,6 2/3,0,0,0,0,0,,0,0,0,
2026,53973,목지훈,NC,NC,44,투수,5,1,8 1/3,0,1,2,2,0,1.0,0,0,0,
2026,53919,신영우,NC,NC,44,투수,5,1,7,0,0,0,0,0,,0,0,0,
2026,63963,권희동,NC,NC,47,좌익수,4,3,16,0,0,5,0,0,1.0,0,0,0,
2026,51996,오태양,NC,NC,47,중견수,4,1,7,0,0,2,0,0,1.0,0,0,0,
2026,68639,하준영,NC,NC,47,투수,4,0,3 2/3,0,0,0,0,0,,0,0,0,
2026,50996,박시원,NC,NC,50,우익수,3,3,23,0,0,5,0,0,1.0,0,0,0,
2026,55903,라일리,NC,NC,52,투수,2,2,10,0,0,0,2,0,1.0,0,0,0,
2026,69994,박지한,NC,NC,52,투수,2,0,3,0,0,0,0,0,,0,0,0,
2026,50092,윤준혁,NC,NC,52,중견수,2,0,8,0,0,2,0,0,1.0,0,0,0,
2026,56904,허윤,NC,NC,52,2루수,2,0,3,0,0,1,2,0,1.0,0,0,0,
2026,53989,신성호,NC,NC,59,2루수,1,0,2,0,0,0,2,1,1.0,0,0,0,
2026,51991,오장한,NC,NC,59,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2026,50903,한재환,NC,NC,59,2루수,1,0,1,0,0,0,1,0,1.0,0,0,0,
2026,56006,이강민,KT,KT,1,유격수,36,36,293,4,0,67,86,27,0.975,0,0,0,
2026,79402,김상수,KT,KT,2,2루수,35,33,288 1/3,3,0,65,111,24,0.983,0,0,0,
2026,56034,힐리어드,KT,KT,3,좌익수,34,24,231,0,0,50,3,0,1.0,0,0,0,
2026,76290,김현수,KT,KT,4,1루수,30,29,249 1/3,1,0,207,22,25,0.996,0,0,0,
2026,63722,한승택,KT,KT,5,포수,26,22,179,0,0,169,17,2,1.0,0,13,4,23.5
2026,66606,최원준,KT,KT,6,우익수,25,23,208 1/3,0,0,52,1,0,1.0,0,0,0,
2026,64166,배정대,KT,KT,7,중견수,22,9,106,0,0,24,0,0,1.0,0,0,0,
2026,56011,스기모토,KT,KT,7,투수,22,0,19 1/3,0,0,0,0,0,,0,0,0,
2026,61666,한승혁,KT,KT,9,투수,21,0,19,1,0,1,2,0,0.75,0,0,0,
2026,64115,장준원,KT,KT,10,3루수,19,12,109,2,0,9,14,0,0.92,0,0,0,
2026,69047,전용주,KT,KT,10,투수,19,0,14 1/3,0,0,2,4,0,1.0,0,0,0,
2026,65048,김민수,KT,KT,12,투수,18,0,19 1/3,0,0,0,4,0,1.0,0,0,0,
2026,69041,손동현,KT,KT,13,투수,17,0,16 1/3,0,0,2,0,1,1.0,0,0,0,
2026,78548,장성우,KT,KT,13,포수,17,14,125 1/3,0,0,113,7,1,1.0,0,11,1,8.3
2026,51003,권동진,KT,KT,15,유격수,16,2,47 1/3,0,0,10,13,4,1.0,0,0,0,
2026,52060,박영현,KT,KT,15,투수,16,0,19,0,0,2,1,0,1.0,0,0,0,
