season_year,player_id,team_name
2026,67263,두산
2026,54263,두산
2026,67266,두산
2026,55268,두산
2026,68830,두산
2026,66291,두산
2026,65639,두산
2026,55239,두산
2026,67246,두산
2026,68220,두산
2026,53259,두산
2026,52043,두산
2026,51264,두산
2026,50234,두산
2026,52204,두산
2026,56218,두산
2026,77211,두산
2026,52206,두산
2026,68341,키움
2026,76118,키움
2026,56318,키움
2026,55394,키움
2026,56348,키움
2026,69045,키움
2026,55359,키움
2026,51761,키움
2026,56334,키움
2026,67116,키움
2026,64350,키움
2026,56345,키움
2026,51301,키움
2026,53301,키움
2026,54362,키움
2026,56366,키움
2026,55377,키움
2026,67391,키움
2026,55301,키움
2026,55313,키움
2026,54368,키움
2026,52395,키움
2026,53164,키움
